ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10705,10560,129,16
2,Andhra Pradesh,2338477,2323588,14733,156
3,Arunachal Pradesh,66856,66550,296,10
4,Assam,745703,735037,8035,2631
5,Bihar,850641,838243,12302,96
6,Chandigarh,99235,98024,1181,30
7,Chhattisgarh,1176593,1162171,14137,285
8,Dadra and Nagar Haveli and Daman and Diu,11587,11582,4,1
9,Delhi,2003904,1977034,26504,366
10,Goa,258277,254150,3966,161
11,Gujarat,1275323,1263594,11036,693
12,Haryana,1055191,1044282,10707,202
13,Himachal Pradesh,312308,307991,4210,107
14,Jammu and Kashmir,479207,474345,4785,77
15,Jharkhand,442402,437009,5330,63
16,Karnataka,4065537,4022590,40287,2660
17,Kerala,6811797,6734120,71234,6443
18,Ladakh,29359,29107,231,21
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054410,1043543,10773,94
21,Maharashtra,8123819,7973154,148355,2310
22,Manipur,139825,137661,2149,15
23,Meghalaya,96716,95064,1622,30
24,Mizoram,238547,237733,723,91
25,Nagaland,35962,35180,781,1
26,Odisha,1334705,1324912,9199,594
27,Puducherry,174822,172648,1974,200
28,Punjab,782130,764085,17917,128
29,Rajasthan,1313387,1303471,9644,272
30,Sikkim,44209,43683,498,28
31,Tamil Nadu,3586218,3543194,38047,4977
32,Telangana,838376,833774,4111,491
33,Tripura,107813,106857,939,17
34,Uttarakhand,449252,440528,7751,973
35,Uttar Pradesh,2126513,2102495,23623,395
36,West Bengal,2115445,2091906,21513,2026
