ID,state,total_cases,discharged,deaths,active_cases
1,Andhra Pradesh,319,309,0,10
2,Arunachal Pradesh,3,3,0,0
3,Assam,142,123,0,19
4,Bihar,139,135,0,4
5,Chandigarh,14,8,0,6
6,Chhattisgarh,216,187,2,27
7,Delhi,3891,3782,21,88
8,Goa,29,25,0,4
9,Gujarat,3620,3494,2,124
10,Haryana,564,527,3,34
11,Himachal Pradesh,4,4,0,0
12,Jammu and Kashmir,86,62,1,23
13,Jharkhand,71,62,1,8
14,Karnataka,2764,2658,11,95
15,Kerala,8403,8054,45,304
16,Ladakh,5,5,0,0
17,Madhya Pradesh,331,277,6,48
18,Maharashtra,2533,2415,38,80
19,Manipur,269,189,0,80
20,Meghalaya,1,1,0,0
21,Mizoram,6,3,0,3
22,Nagaland,3,1,0,2
23,Odisha,161,157,0,4
24,Puducherry,124,124,0,0
25,Punjab,183,158,3,22
26,Rajasthan,745,661,3,81
27,Sikkim,207,175,0,32
28,Tamil Nadu,1099,1023,7,69
29,Telangana,33,33,0,0
30,Tripura,25,8,0,17
31,Uttarakhand,89,89,0,0
32,Uttar Pradesh,989,922,2,65
33,West Bengal,1167,1125,1,41
