ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2341090,2326355,14733,2
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746230,738193,8037,0
5,Bihar,855591,843247,12315,29
6,Chandigarh,100736,99545,1186,5
7,Chhattisgarh,1188529,1174300,14200,29
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2042636,2015772,26687,177
10,Goa,263614,259590,4014,10
11,Gujarat,1292300,1281138,11094,68
12,Haryana,1079143,1068358,10781,4
13,Himachal Pradesh,323046,318793,4246,7
14,Jammu and Kashmir,482185,477388,4793,4
15,Jharkhand,443861,438524,5337,0
16,Karnataka,4096319,4055863,40399,57
17,Kerala,6917614,6845497,72103,14
18,Ladakh,29636,29400,231,5
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056706,1045914,10786,6
21,Maharashtra,8176767,8027923,148591,253
22,Manipur,140038,137889,2149,0
23,Meghalaya,96993,95365,1628,0
24,Mizoram,239567,238833,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348608,1339388,9215,5
27,Puducherry,177707,175721,1982,4
28,Punjab,793819,773218,20583,18
29,Rajasthan,1327262,1317336,9746,180
30,Sikkim,44949,44447,501,1
31,Tamil Nadu,3611618,3573516,38086,16
32,Telangana,844832,840709,4111,12
33,Tripura,108565,107622,943,0
34,Uttarakhand,452668,444888,7772,8
35,Uttar Pradesh,2145959,2122152,23723,84
36,West Bengal,2127586,2105999,21558,29
