ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7658,7520,129,9
2,Andhra Pradesh,2067255,2048971,14386,3898
3,Arunachal Pradesh,55174,54809,280,85
4,Assam,611487,601833,6015,3639
5,Bihar,726118,716413,9661,44
6,Chandigarh,65356,64503,820,33
7,Chhattisgarh,1006121,992248,13583,290
8,Dadra and Nagar Haveli and Daman and Diu,10682,10675,4,3
9,Delhi,1439963,1414552,25091,320
10,Goa,178204,174518,3366,320
11,Gujarat,826656,816357,10090,209
12,Haryana,771280,761112,10049,119
13,Himachal Pradesh,224557,218931,3766,1860
14,Jammu and Kashmir,332556,327172,4438,946
15,Jharkhand,348808,343555,5138,115
16,Karnataka,2989014,2942588,38091,8335
17,Kerala,4987710,4881414,32598,73698
18,Ladakh,20995,20695,208,92
19,Lakshadweep,10365,10314,51,0
20,Madhya Pradesh,792878,782234,10524,120
21,Maharashtra,6614158,6455100,140313,18745
22,Manipur,123899,121269,1926,704
23,Meghalaya,83734,81897,1456,381
24,Mizoram,123518,116648,437,6433
25,Nagaland,31879,30997,687,195
26,Odisha,1042422,1030442,8343,3637
27,Puducherry,128106,125888,1859,359
28,Punjab,602466,585664,16562,240
29,Rajasthan,954448,945447,8954,47
30,Sikkim,32010,31433,398,179
31,Tamil Nadu,2705548,2658360,36176,11012
32,Telangana,671946,664033,3960,3953
33,Tripura,84548,83579,816,153
34,Uttarakhand,343918,336368,7401,149
35,Uttar Pradesh,1710174,1687167,22902,105
36,West Bengal,1595414,1568088,19174,8152
