ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340670,2325937,14733,0
3,Arunachal Pradesh,67034,66727,296,11
4,Assam,746138,738084,8035,19
5,Bihar,855209,842842,12314,53
6,Chandigarh,100682,99489,1185,8
7,Chhattisgarh,1187634,1173380,14189,65
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2040681,2013986,26660,35
10,Goa,263178,259068,4014,96
11,Gujarat,1291302,1280153,11079,70
12,Haryana,1078838,1068037,10754,47
13,Himachal Pradesh,322731,318405,4238,88
14,Jammu and Kashmir,481986,477178,4792,16
15,Jharkhand,443821,438482,5334,5
16,Karnataka,4088361,4047902,40355,104
17,Kerala,6906198,6832539,71930,1729
18,Ladakh,29583,29350,231,2
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056341,1045548,10786,7
21,Maharashtra,8169258,8020464,148552,242
22,Manipur,139973,137806,2149,18
23,Meghalaya,96940,95305,1627,8
24,Mizoram,239424,238659,733,32
25,Nagaland,36028,35241,782,5
26,Odisha,1348101,1338709,9215,177
27,Puducherry,177507,175499,1981,27
28,Punjab,792345,772972,19338,35
29,Rajasthan,1326413,1316676,9734,3
30,Sikkim,44818,44307,500,11
31,Tamil Nadu,3610503,3572361,38080,62
32,Telangana,844251,840080,4111,60
33,Tripura,108270,107303,941,26
34,Uttarakhand,452521,444737,7767,17
35,Uttar Pradesh,2145289,2121353,23701,235
36,West Bengal,2125075,2102912,21551,612
