ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10095,9933,129,33
2,Andhra Pradesh,2320439,2305410,14731,298
3,Arunachal Pradesh,64512,64214,296,2
4,Assam,724374,716258,7988,128
5,Bihar,831305,818736,12256,313
6,Chandigarh,93102,91595,1165,342
7,Chhattisgarh,1153137,1138639,14035,463
8,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,0
9,Delhi,1923149,1891536,26238,5375
10,Goa,247229,242635,3833,761
11,Gujarat,1227860,1215453,10946,1461
12,Haryana,1010283,996559,10621,3103
13,Himachal Pradesh,285467,281137,4138,192
14,Jammu and Kashmir,454520,449598,4753,169
15,Jharkhand,435547,430117,5319,111
16,Karnataka,3961361,3916320,40113,4928
17,Kerala,6601884,6508850,69889,23145
18,Ladakh,28318,28063,228,27
19,Lakshadweep,11402,11350,52,0
20,Madhya Pradesh,1043607,1032432,10740,435
21,Maharashtra,7938103,7765602,147888,24613
22,Manipur,137246,135123,2120,3
23,Meghalaya,93874,92241,1594,39
24,Mizoram,228751,227921,701,129
25,Nagaland,35502,34740,761,1
26,Odisha,1288897,1279479,9126,292
27,Puducherry,166073,163982,1962,129
28,Punjab,761382,743030,17759,593
29,Rajasthan,1287203,1276966,9561,676
30,Sikkim,39192,38730,453,9
31,Tamil Nadu,3461560,3419583,38026,3951
32,Telangana,796301,790073,4111,2117
33,Tripura,100890,99966,923,1
34,Uttarakhand,438283,429983,7695,605
35,Uttar Pradesh,2084966,2058614,23527,2825
36,West Bengal,2022141,1998888,21209,2044
