ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2341096,2326363,14733,0
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746235,738197,8037,1
5,Bihar,855687,843362,12315,10
6,Chandigarh,100752,99565,1186,1
7,Chhattisgarh,1188565,1174362,14201,2
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2043027,2016305,26693,29
10,Goa,263643,259621,4014,8
11,Gujarat,1292509,1281374,11100,35
12,Haryana,1079167,1068381,10785,1
13,Himachal Pradesh,323092,318846,4246,0
14,Jammu and Kashmir,482189,477396,4793,0
15,Jharkhand,443861,438524,5337,0
16,Karnataka,4096744,4056290,40406,48
17,Kerala,6917949,6845655,72108,186
18,Ladakh,29675,29439,231,5
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056762,1045967,10786,9
21,Maharashtra,8177268,8028618,148600,50
22,Manipur,140038,137889,2149,0
23,Meghalaya,96994,95366,1628,0
24,Mizoram,239567,238833,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348625,1339408,9215,2
27,Puducherry,177749,175757,1982,10
28,Punjab,793889,773287,20590,12
29,Rajasthan,1327664,1317832,9746,86
30,Sikkim,44949,44448,501,0
31,Tamil Nadu,3611804,3573651,38086,67
32,Telangana,844872,840757,4111,4
33,Tripura,108566,107623,943,0
34,Uttarakhand,452730,444951,7778,1
35,Uttar Pradesh,2146089,2122299,23726,64
36,West Bengal,2127660,2106076,21558,26
