ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10751,10622,129,0
2,Andhra Pradesh,2339094,2324356,14733,5
3,Arunachal Pradesh,66891,66595,296,0
4,Assam,746100,738065,8035,0
5,Bihar,851426,839119,12303,4
6,Chandigarh,99369,98183,1182,4
7,Chhattisgarh,1177798,1163647,14146,5
8,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,0
9,Delhi,2007578,1981027,26523,28
10,Goa,259159,255130,4013,16
11,Gujarat,1277752,1266638,11046,68
12,Haryana,1056749,1045998,10714,37
13,Himachal Pradesh,312788,308528,4213,47
14,Jammu and Kashmir,479500,474691,4785,24
15,Jharkhand,442577,437246,5331,0
16,Karnataka,4074199,4033473,40311,415
17,Kerala,6831083,6758072,71588,1423
18,Ladakh,29425,29191,231,3
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054964,1044170,10777,17
21,Maharashtra,8137870,7989162,148423,285
22,Manipur,139924,137775,2149,0
23,Meghalaya,96788,95163,1625,0
24,Mizoram,238968,238239,726,3
25,Nagaland,35988,35206,782,0
26,Odisha,1336710,1327426,9205,79
27,Puducherry,175856,173837,1975,44
28,Punjab,784463,765133,19289,41
29,Rajasthan,1315626,1305947,9655,24
30,Sikkim,44325,43825,500,0
31,Tamil Nadu,3595002,3556807,38049,146
32,Telangana,841793,837552,4111,130
33,Tripura,108034,107094,940,0
34,Uttarakhand,449484,441724,7753,7
35,Uttar Pradesh,2128214,2104553,23648,13
36,West Bengal,2118847,2097281,21533,33
