ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,6470,6175,81,214
2,Andhra Pradesh,1344386,1138028,8988,197370
3,Arunachal Pradesh,20854,18691,69,2094
4,Assam,310086,265860,1909,42317
5,Bihar,622433,519306,3503,99624
6,Chandigarh,52633,43506,599,8528
7,Chhattisgarh,883210,749318,11094,122798
8,Dadra and Nagar Haveli and Daman and Diu,9150,8086,4,1060
9,Delhi,1361986,1258951,20310,82725
10,Goa,127639,92974,1874,32791
11,Gujarat,714611,578397,8731,127483
12,Haryana,652742,539609,6075,107058
13,Himachal Pradesh,145736,104714,2068,38954
14,Jammu and Kashmir,229407,174953,2912,51542
15,Jharkhand,301257,246608,4182,50467
16,Karnataka,2053191,1440621,20368,592202
17,Kerala,2010934,1571738,6053,433143
18,Ladakh,15807,14102,158,1547
19,Lakshadweep,4202,3171,11,1020
20,Madhya Pradesh,700202,583595,6679,109928
21,Maharashtra,5226710,4600196,78007,548507
22,Manipur,37036,31238,526,5272
23,Meghalaya,20985,17354,250,3381
24,Mizoram,8176,6120,23,2033
25,Nagaland,16890,13428,165,3297
26,Odisha,565648,473680,2232,89736
27,Puducherry,77031,60424,1045,15562
28,Punjab,467539,376465,11111,79963
29,Rajasthan,805658,590390,6158,209110
30,Sikkim,10392,7343,183,2866
31,Tamil Nadu,1468864,1279658,16471,172735
32,Telangana,511711,449744,2834,59133
33,Tripura,39054,34946,424,3684
34,Uttarakhand,264683,183478,4123,77082
35,Uttar Pradesh,1563235,1340251,16369,206615
36,West Bengal,1053117,911705,12728,128684
