ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7600,7458,129,13
2,Andhra Pradesh,2039529,2011063,14078,14388
3,Arunachal Pradesh,54126,53444,272,410
4,Assam,598423,587632,5807,4984
5,Bihar,725901,716173,9659,69
6,Chandigarh,65188,64329,818,41
7,Chhattisgarh,1005094,991234,13563,297
8,Dadra and Nagar Haveli and Daman and Diu,10670,10666,4,0
9,Delhi,1438517,1413053,25085,379
10,Goa,175583,171478,3295,810
11,Gujarat,825737,815522,10082,133
12,Haryana,770746,760598,9808,340
13,Himachal Pradesh,217140,211871,3653,1616
14,Jammu and Kashmir,328069,322191,4417,1461
15,Jharkhand,348125,342937,5133,55
16,Karnataka,2968543,2916530,37627,14386
17,Kerala,4524158,4332897,23683,167578
18,Ladakh,20737,20392,207,138
19,Lakshadweep,10359,10300,51,8
20,Madhya Pradesh,792402,781789,10517,96
21,Maharashtra,6524498,6340723,138546,45229
22,Manipur,118673,114658,1832,2183
23,Meghalaya,79667,76391,1380,1896
24,Mizoram,81460,66057,263,15140
25,Nagaland,30907,29786,654,467
26,Odisha,1020754,1007666,8141,4947
27,Puducherry,125517,122818,1832,867
28,Punjab,601323,584517,16499,307
29,Rajasthan,954263,945218,8954,91
30,Sikkim,30971,29937,380,654
31,Tamil Nadu,2647041,2594697,35360,16984
32,Telangana,663662,654765,3906,4991
33,Tripura,83905,82750,809,346
34,Uttarakhand,343393,335736,7390,267
35,Uttar Pradesh,1709680,1686599,22887,194
36,West Bengal,1562173,1535699,18664,7810
