ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340573,2325698,14733,142
3,Arunachal Pradesh,66938,66612,296,30
4,Assam,746122,738080,8035,7
5,Bihar,854304,841166,12312,826
6,Chandigarh,100563,99178,1185,200
7,Chhattisgarh,1186340,1170187,14179,1974
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2039270,2010249,26633,2388
10,Goa,262453,258142,4014,297
11,Gujarat,1290680,1278660,11074,946
12,Haryana,1077487,1063823,10739,2925
13,Himachal Pradesh,321780,316716,4238,826
14,Jammu and Kashmir,481685,476609,4790,286
15,Jharkhand,443678,437984,5333,361
16,Karnataka,4086658,4045319,40349,990
17,Kerala,6896951,6816094,71843,9014
18,Ladakh,29569,29329,231,9
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056286,1045337,10786,163
21,Maharashtra,8166207,8014341,148515,3351
22,Manipur,139964,137806,2149,9
23,Meghalaya,96856,95218,1626,12
24,Mizoram,239086,238281,727,78
25,Nagaland,36003,35218,782,3
26,Odisha,1345767,1332185,9213,4369
27,Puducherry,177359,175270,1981,108
28,Punjab,791234,770854,19318,1062
29,Rajasthan,1325293,1313217,9703,2373
30,Sikkim,44640,44074,500,66
31,Tamil Nadu,3609143,3568793,38071,2279
32,Telangana,843728,839307,4111,310
33,Tripura,108096,107122,940,34
34,Uttarakhand,452183,444198,7764,221
35,Uttar Pradesh,2143313,2117246,23689,2378
36,West Bengal,2122734,2099054,21540,2140
