ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7620,7480,129,11
2,Andhra Pradesh,2048230,2022168,14150,11912
3,Arunachal Pradesh,54444,53831,275,338
4,Assam,601421,590925,5861,4635
5,Bihar,725948,716235,9660,53
6,Chandigarh,65219,64358,819,42
7,Chhattisgarh,1005295,991448,13564,283
8,Dadra and Nagar Haveli and Daman and Diu,10670,10666,4,0
9,Delhi,1438780,1413320,25087,373
10,Goa,176235,172094,3308,833
11,Gujarat,825896,815666,10082,148
12,Haryana,770847,760696,9874,277
13,Himachal Pradesh,218693,213338,3672,1683
14,Jammu and Kashmir,329220,323378,4422,1420
15,Jharkhand,348209,342998,5135,76
16,Karnataka,2974528,2924102,37763,12663
17,Kerala,4652783,4478042,24810,149931
18,Ladakh,20788,20487,207,94
19,Lakshadweep,10361,10306,51,4
20,Madhya Pradesh,792511,781875,10520,116
21,Maharashtra,6544606,6365277,138962,40367
22,Manipur,120216,116221,1852,2143
23,Meghalaya,80992,77902,1397,1693
24,Mizoram,91919,75405,306,16208
25,Nagaland,31195,30130,664,401
26,Odisha,1025309,1012116,8187,5006
27,Puducherry,126215,123565,1839,811
28,Punjab,601578,584770,16509,299
29,Rajasthan,954320,945284,8954,82
30,Sikkim,31355,30367,387,601
31,Tamil Nadu,2660553,2607796,35526,17231
32,Telangana,665504,657040,3915,4549
33,Tripura,84105,83033,812,260
34,Uttarakhand,343519,335912,7393,214
35,Uttar Pradesh,1709794,1686726,22891,177
36,West Bengal,1567573,1541223,18764,7586
