ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10590,10423,129,38
2,Andhra Pradesh,2336386,2320752,14733,901
3,Arunachal Pradesh,66614,66234,296,84
4,Assam,743934,732927,8030,2977
5,Bihar,847411,834271,12292,848
6,Chandigarh,98590,97043,1180,367
7,Chhattisgarh,1173064,1157669,14104,1291
8,Dadra and Nagar Haveli and Daman and Diu,11574,11565,4,5
9,Delhi,1997054,1966954,26446,3654
10,Goa,255562,250591,3858,1113
11,Gujarat,1268832,1255937,11001,1894
12,Haryana,1050053,1036644,10672,2737
13,Himachal Pradesh,310271,304664,4194,1413
14,Jammu and Kashmir,476932,470150,4781,2001
15,Jharkhand,441842,436205,5330,307
16,Karnataka,4046105,3997181,40224,8700
17,Kerala,6748557,6669507,70759,8291
18,Ladakh,29187,28895,230,62
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1053134,1041804,10769,561
21,Maharashtra,8091276,7930793,148214,12269
22,Manipur,139654,137418,2146,90
23,Meghalaya,96374,94646,1617,111
24,Mizoram,236670,235257,717,696
25,Nagaland,35901,35106,777,18
26,Odisha,1326121,1314752,9168,2201
27,Puducherry,172563,170320,1968,275
28,Punjab,782201,747101,17890,17210
29,Rajasthan,1306844,1293416,9620,3808
30,Sikkim,43533,42841,485,207
31,Tamil Nadu,3565562,3522032,38034,5496
32,Telangana,833231,826704,4111,2416
33,Tripura,107704,106708,938,58
34,Uttarakhand,447805,438324,7736,1745
35,Uttar Pradesh,2120843,2093616,23600,3627
36,West Bengal,2105787,2081100,21451,3236
