ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10615,10478,129,8
2,Andhra Pradesh,2337260,2322014,14733,513
3,Arunachal Pradesh,66721,66388,296,37
4,Assam,744756,733904,8033,2819
5,Bihar,848883,835869,12297,717
6,Chandigarh,98950,97561,1181,208
7,Chhattisgarh,1174256,1159323,14114,819
8,Dadra and Nagar Haveli and Daman and Diu,11580,11571,4,5
9,Delhi,2000750,1973249,26481,1020
10,Goa,256562,252028,3964,570
11,Gujarat,1271178,1258819,11016,1343
12,Haryana,1053011,1041436,10688,887
13,Himachal Pradesh,311341,306591,4202,548
14,Jammu and Kashmir,478357,472781,4783,793
15,Jharkhand,442044,436581,5330,133
16,Karnataka,4055230,4010109,40249,4872
17,Kerala,6762566,6681623,70859,10084
18,Ladakh,29250,28974,230,46
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1053673,1042620,10770,283
21,Maharashtra,8105403,7948974,148267,8162
22,Manipur,139742,137532,2148,62
23,Meghalaya,96496,94797,1619,80
24,Mizoram,237470,236344,722,404
25,Nagaland,35929,35130,779,20
26,Odisha,1328644,1318062,9181,1401
27,Puducherry,173032,170836,1969,227
28,Punjab,780905,762314,17903,688
29,Rajasthan,1310070,1298485,9628,1957
30,Sikkim,43809,43225,492,92
31,Tamil Nadu,3571030,3528004,38036,4990
32,Telangana,835196,830032,4111,1053
33,Tripura,107734,106782,938,14
34,Uttarakhand,448575,439566,7740,1269
35,Uttar Pradesh,2123874,2098631,23611,1632
36,West Bengal,2107977,2084500,21475,2002
