ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340676,2325943,14733,0
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746160,738124,8035,1
5,Bihar,855267,842953,12314,0
6,Chandigarh,100697,99510,1185,2
7,Chhattisgarh,1187697,1173506,14190,1
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2041048,2014356,26666,26
10,Goa,263366,259345,4014,7
11,Gujarat,1291413,1280329,11079,5
12,Haryana,1078920,1068162,10756,2
13,Himachal Pradesh,322941,318689,4245,7
14,Jammu and Kashmir,482034,477240,4792,2
15,Jharkhand,443831,438497,5334,0
16,Karnataka,4088869,4048499,40359,11
17,Kerala,6907358,6835292,72043,23
18,Ladakh,29603,29371,231,1
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056551,1045765,10786,0
21,Maharashtra,8171782,8023146,148561,75
22,Manipur,140034,137885,2149,0
23,Meghalaya,96989,95361,1628,0
24,Mizoram,239561,238827,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348378,1339163,9215,0
27,Puducherry,177548,175567,1981,0
28,Punjab,792438,773093,19338,7
29,Rajasthan,1326466,1316730,9736,0
30,Sikkim,44929,44427,501,1
31,Tamil Nadu,3610697,3572607,38081,9
32,Telangana,844464,840345,4111,8
33,Tripura,108495,107552,942,1
34,Uttarakhand,452582,444813,7768,1
35,Uttar Pradesh,2145470,2121700,23712,58
36,West Bengal,2126469,2104822,21555,92
