ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,830,263,10,557
2,Andhra Pradesh,166586,88672,1537,76377
3,Arunachal Pradesh,1758,1063,3,692
4,Assam,45275,33428,109,11738
5,Bihar,59328,38228,330,20770
6,Chandigarh,1159,706,19,434
7,Chhattisgarh,9779,7256,61,2462
8,Dadra and Nagar Haveli and Daman and Diu,1274,860,2,412
9,Delhi,138482,124254,4021,10207
10,Goa,6816,4876,56,1884
11,Gujarat,64585,47478,2508,14599
12,Haryana,37173,30470,440,6263
13,Himachal Pradesh,2818,1658,14,1146
14,Jammu and Kashmir,22006,14032,407,7567
15,Jharkhand,13478,4792,125,8561
16,Karnataka,139571,62500,2594,74477
17,Kerala,26873,15278,84,11511
18,Ladakh,1485,1109,7,369
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,34285,24099,900,9286
21,Maharashtra,450196,287030,15842,147324
22,Manipur,2920,1766,7,1147
23,Meghalaya,902,264,5,633
24,Mizoram,501,266,0,235
25,Nagaland,2129,657,5,1467
26,Odisha,36297,23074,207,13016
27,Puducherry,3982,2411,56,1515
28,Punjab,18527,11882,442,6203
29,Rajasthan,44975,31458,715,12802
30,Sikkim,688,297,1,390
31,Tamil Nadu,263222,202283,4241,56698
32,Telangana,68946,49675,563,18708
33,Tripura,5505,3675,28,1802
34,Uttarakhand,7800,4538,90,3172
35,Uttar Pradesh,97362,55393,1778,40191
36,West Bengal,78232,54818,1731,21683
