ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,3557,3278,52,227
2,Andhra Pradesh,575079,476903,4972,93204
3,Arunachal Pradesh,6298,4531,11,1756
4,Assam,144166,115054,482,28630
5,Bihar,160366,145560,831,13975
6,Chandigarh,8245,5300,98,2847
7,Chhattisgarh,67327,33109,573,33645
8,Dadra and Nagar Haveli and Daman and Diu,2763,2513,2,248
9,Delhi,221533,188122,4770,28641
10,Goa,24898,19648,304,4946
11,Gujarat,114834,95138,3227,16469
12,Haryana,96129,74712,1000,20417
13,Himachal Pradesh,9923,6182,82,3659
14,Jammu and Kashmir,55325,36381,895,18049
15,Jharkhand,62737,48112,561,14064
16,Karnataka,467689,361823,7384,98482
17,Kerala,110818,79809,454,30555
18,Ladakh,3419,2475,41,903
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,90730,67711,1791,21228
21,Maharashtra,1077374,755850,29894,291630
22,Manipur,7971,6340,46,1585
23,Meghalaya,3864,2151,27,1686
24,Mizoram,1468,919,0,549
25,Nagaland,5214,3915,10,1289
26,Odisha,155005,122024,637,32344
27,Puducherry,20226,15027,394,4805
28,Punjab,82113,58999,2424,20690
29,Rajasthan,104138,86162,1250,16726
30,Sikkim,2119,1521,16,582
31,Tamil Nadu,508511,453165,8434,46912
32,Telangana,160571,129187,984,30400
33,Tripura,19696,11925,207,7564
34,Uttarakhand,33016,22213,429,10374
35,Uttar Pradesh,317195,245417,4491,67287
36,West Bengal,205919,178223,4003,23693
