ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7131,6912,123,96
2,Andhra Pradesh,1763211,1637149,11552,114510
3,Arunachal Pradesh,29696,26131,125,3440
4,Assam,438746,385032,3695,50019
5,Bihar,713879,700224,5424,8231
6,Chandigarh,60707,59193,774,740
7,Chhattisgarh,981860,947527,13243,21090
8,Dadra and Nagar Haveli and Daman and Diu,10419,10261,4,154
9,Delhi,1429475,1399640,24627,5208
10,Goa,159811,150574,2840,6397
11,Gujarat,817012,790906,9944,16162
12,Haryana,762931,746156,8751,8024
13,Himachal Pradesh,195755,184885,3315,7555
14,Jammu and Kashmir,301467,273853,4090,23524
15,Jharkhand,341576,331204,5060,5312
16,Karnataka,2707481,2436716,31920,238845
17,Kerala,2642395,2483992,10157,148246
18,Ladakh,19258,18052,195,1011
19,Lakshadweep,8775,7889,41,845
20,Madhya Pradesh,785767,768538,8369,8860
21,Maharashtra,5842000,5564348,100470,177182
22,Manipur,55828,45948,896,8984
23,Meghalaya,39156,33160,669,5327
24,Mizoram,13996,10553,55,3388
25,Nagaland,22918,17786,429,4703
26,Odisha,819214,747805,3035,68374
27,Puducherry,109561,100377,1638,7546
28,Punjab,580829,545674,15160,19995
29,Rajasthan,946975,922544,8687,15744
30,Sikkim,17170,12846,273,4051
31,Tamil Nadu,2256681,1997299,27356,232026
32,Telangana,593103,564303,3394,25406
33,Tripura,56169,49579,572,6018
34,Uttarakhand,334419,313566,6731,14122
35,Uttar Pradesh,1699083,1662069,21333,15681
36,West Bengal,1432019,1388771,16362,26886
