ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10765,10634,129,2
2,Andhra Pradesh,2340194,2325052,14733,409
3,Arunachal Pradesh,66902,66598,296,8
4,Assam,746115,738070,8035,10
5,Bihar,852847,839755,12307,785
6,Chandigarh,100224,98713,1184,327
7,Chhattisgarh,1182985,1165543,14167,3275
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2030909,1997824,26589,6496
10,Goa,261970,257450,4014,506
11,Gujarat,1288783,1275714,11072,1997
12,Haryana,1070484,1054266,10727,5491
13,Himachal Pradesh,320246,314294,4235,1717
14,Jammu and Kashmir,481264,475921,4789,554
15,Jharkhand,443105,437463,5333,309
16,Karnataka,4084088,4041677,40341,2070
17,Kerala,6880553,6790669,71741,18143
18,Ladakh,29551,29298,231,22
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1055904,1044777,10781,346
21,Maharashtra,8160499,8006032,148497,5970
22,Manipur,139950,137793,2149,8
23,Meghalaya,96826,95185,1625,16
24,Mizoram,238988,238250,726,12
25,Nagaland,35997,35210,782,5
26,Odisha,1341148,1329243,9208,2697
27,Puducherry,177191,174819,1981,391
28,Punjab,788960,767660,19305,1995
29,Rajasthan,1321825,1308394,9689,3742
30,Sikkim,44540,43979,500,61
31,Tamil Nadu,3604865,3563144,38061,3660
32,Telangana,843212,838790,4111,311
33,Tripura,108052,107097,940,15
34,Uttarakhand,451245,443095,7762,388
35,Uttar Pradesh,2138205,2109844,23670,4691
36,West Bengal,2120478,2097817,21534,1127
