ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340672,2325939,14733,0
3,Arunachal Pradesh,67042,66745,296,1
4,Assam,746138,738084,8035,19
5,Bihar,855258,842934,12314,10
6,Chandigarh,100688,99502,1185,1
7,Chhattisgarh,1187679,1173486,14190,3
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2040766,2014091,26665,10
10,Goa,263297,259265,4014,18
11,Gujarat,1291348,1280255,11079,14
12,Haryana,1078873,1068092,10754,27
13,Himachal Pradesh,322816,318567,4240,9
14,Jammu and Kashmir,482017,477219,4792,6
15,Jharkhand,443824,438490,5334,0
16,Karnataka,4088602,4048218,40357,27
17,Kerala,6906942,6833921,71940,1081
18,Ladakh,29586,29355,231,0
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056350,1045560,10786,4
21,Maharashtra,8169756,8021100,148554,102
22,Manipur,139973,137806,2149,18
23,Meghalaya,96952,95324,1628,0
24,Mizoram,239538,238795,733,10
25,Nagaland,36029,35247,782,0
26,Odisha,1348211,1338978,9215,18
27,Puducherry,177540,175555,1981,4
28,Punjab,792396,773052,19338,6
29,Rajasthan,1326456,1316711,9736,9
30,Sikkim,44857,44354,500,3
31,Tamil Nadu,3610592,3572491,38080,21
32,Telangana,844351,840219,4111,21
33,Tripura,108318,107364,941,13
34,Uttarakhand,452535,444764,7768,3
35,Uttar Pradesh,2145396,2121613,23705,78
36,West Bengal,2125381,2103695,21552,134
