ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7406,7177,127,102
2,Andhra Pradesh,1850563,1775176,12319,63068
3,Arunachal Pradesh,33081,30407,159,2515
4,Assam,482505,444743,4208,33554
5,Bihar,719694,706955,9550,3189
6,Chandigarh,61430,60271,806,353
7,Chhattisgarh,990675,968096,13387,9192
8,Dadra and Nagar Haveli and Daman and Diu,10514,10442,4,68
9,Delhi,1432292,1405287,24914,2091
10,Goa,164436,158178,2990,3268
11,Gujarat,822334,806193,10032,6109
12,Haryana,767418,755681,9246,2491
13,Himachal Pradesh,200410,194257,3442,2711
14,Jammu and Kashmir,311794,298911,4252,8631
15,Jharkhand,344543,337848,5099,1596
16,Karnataka,2806453,2645735,33883,126835
17,Kerala,2809394,2690958,12060,106376
18,Ladakh,19805,19240,202,363
19,Lakshadweep,9443,9078,46,319
20,Madhya Pradesh,789261,778280,8767,2214
21,Maharashtra,5972781,5719457,117961,135363
22,Manipur,64065,53405,1047,9613
23,Meghalaya,45286,39919,780,4587
24,Mizoram,17605,13390,83,4132
25,Nagaland,24248,21889,469,1890
26,Odisha,877502,840214,3590,33698
27,Puducherry,114847,109562,1723,3562
28,Punjab,592303,569056,15826,7421
29,Rajasthan,951105,939131,8895,3079
30,Sikkim,19296,16306,293,2697
31,Tamil Nadu,2422497,2321928,31197,69372
32,Telangana,613202,591870,3567,17765
33,Tripura,62324,57732,650,3942
34,Uttarakhand,338644,328473,7035,3136
35,Uttar Pradesh,1704358,1677611,22178,4569
36,West Bengal,1481707,1441343,17348,23016
