ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,4778,4647,61,70
2,Andhra Pradesh,872839,860368,7042,5429
3,Arunachal Pradesh,16437,15690,55,692
4,Assam,214019,209447,997,3575
5,Bihar,239322,232563,1300,5459
6,Chandigarh,18239,16981,296,962
7,Chhattisgarh,249699,227158,3025,19516
8,Dadra and Nagar Haveli and Daman and Diu,3351,3330,2,19
9,Delhi,597112,565039,9763,22310
10,Goa,48935,46924,701,1310
11,Gujarat,221493,203111,4110,14272
12,Haryana,246679,232108,2624,11947
13,Himachal Pradesh,46201,37871,753,7577
14,Jammu and Kashmir,114038,107282,1761,4995
15,Jharkhand,110639,107898,988,1753
16,Karnataka,895284,858370,11880,25034
17,Kerala,644696,582351,2472,59873
18,Ladakh,8969,8056,122,791
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,217302,200664,3358,13280
21,Maharashtra,1859367,1737080,47827,74460
22,Manipur,26396,23166,311,2919
23,Meghalaya,12410,11686,122,602
24,Mizoram,3977,3772,6,199
25,Nagaland,11479,10781,67,631
26,Odisha,321913,316970,1784,3159
27,Puducherry,37311,36308,615,388
28,Punjab,157331,145093,4964,7274
29,Rajasthan,284116,260773,2468,20875
30,Sikkim,5215,4735,117,363
31,Tamil Nadu,792788,770378,11822,10588
32,Telangana,275261,266120,1480,7661
33,Tripura,32945,32169,373,403
34,Uttarakhand,79141,72435,1307,5399
35,Uttar Pradesh,558173,528832,7967,21374
36,West Bengal,507995,475425,8820,23750
