ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2341076,2326336,14733,7
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746222,738181,8036,5
5,Bihar,855394,843071,12315,8
6,Chandigarh,100716,99527,1185,4
7,Chhattisgarh,1188357,1174103,14195,59
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2041657,2014889,26674,94
10,Goa,263597,259576,4014,7
11,Gujarat,1292054,1280910,11088,56
12,Haryana,1079084,1068296,10781,7
13,Himachal Pradesh,323002,318744,4246,12
14,Jammu and Kashmir,482162,477339,4793,30
15,Jharkhand,443860,438522,5337,1
16,Karnataka,4095866,4055371,40398,97
17,Kerala,6917564,6845448,72102,14
18,Ladakh,29625,29392,231,2
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056675,1045877,10786,12
21,Maharashtra,8175864,8027033,148590,241
22,Manipur,140036,137887,2149,0
23,Meghalaya,96992,95363,1628,1
24,Mizoram,239566,238831,734,1
25,Nagaland,36033,35251,782,0
26,Odisha,1348576,1339338,9215,23
27,Puducherry,177689,175706,1982,1
28,Punjab,793739,773157,20573,9
29,Rajasthan,1326767,1316968,9739,60
30,Sikkim,44944,44441,501,2
31,Tamil Nadu,3611575,3573477,38086,12
32,Telangana,844781,840655,4111,15
33,Tripura,108560,107616,943,1
34,Uttarakhand,452614,444837,7768,9
35,Uttar Pradesh,2145649,2121904,23722,23
36,West Bengal,2127447,2105847,21558,42
