ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340673,2325940,14733,0
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746150,738113,8035,2
5,Bihar,855260,842945,12314,1
6,Chandigarh,100691,99506,1185,0
7,Chhattisgarh,1187689,1173496,14190,3
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2040809,2014137,26665,7
10,Goa,263317,259300,4014,3
11,Gujarat,1291360,1280273,11079,8
12,Haryana,1078880,1068101,10754,25
13,Himachal Pradesh,322845,318598,4241,6
14,Jammu and Kashmir,482019,477227,4792,0
15,Jharkhand,443824,438490,5334,0
16,Karnataka,4088675,4048304,40357,14
17,Kerala,6907070,6834078,71945,1047
18,Ladakh,29587,29356,231,0
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056351,1045562,10786,3
21,Maharashtra,8170012,8021374,148556,82
22,Manipur,139973,137806,2149,18
23,Meghalaya,96957,95326,1628,3
24,Mizoram,239555,238820,734,1
25,Nagaland,36030,35247,782,1
26,Odisha,1348262,1339030,9215,17
27,Puducherry,177545,175564,1981,0
28,Punjab,792406,773064,19338,4
29,Rajasthan,1326461,1316721,9736,4
30,Sikkim,44870,44368,500,2
31,Tamil Nadu,3610614,3572528,38081,5
32,Telangana,844375,840258,4111,6
33,Tripura,108365,107402,941,22
34,Uttarakhand,452556,444785,7768,3
35,Uttar Pradesh,2145409,2121640,23707,62
36,West Bengal,2125543,2103887,21552,104
