ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2341096,2326363,14733,0
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746236,738198,8037,1
5,Bihar,855690,843373,12315,2
6,Chandigarh,100754,99567,1186,1
7,Chhattisgarh,1188573,1174365,14201,7
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2043092,2016369,26694,29
10,Goa,263651,259631,4014,6
11,Gujarat,1292541,1281401,11100,40
12,Haryana,1079169,1068384,10785,0
13,Himachal Pradesh,323099,318849,4246,4
14,Jammu and Kashmir,482189,477396,4793,0
15,Jharkhand,443861,438524,5337,0
16,Karnataka,4096855,4056377,40406,72
17,Kerala,6918565,6846031,72110,424
18,Ladakh,29676,29445,231,0
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056765,1045975,10786,4
21,Maharashtra,8177336,8028688,148602,46
22,Manipur,140038,137889,2149,0
23,Meghalaya,96994,95366,1628,0
24,Mizoram,239567,238833,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348629,1339411,9215,3
27,Puducherry,177761,175776,1982,3
28,Punjab,793898,773300,20591,7
29,Rajasthan,1327730,1317917,9746,67
30,Sikkim,44949,44448,501,0
31,Tamil Nadu,3611872,3573743,38086,43
32,Telangana,844877,840761,4111,5
33,Tripura,108570,107623,943,4
34,Uttarakhand,452739,444959,7778,2
35,Uttar Pradesh,2146100,2122317,23726,57
36,West Bengal,2127682,2106096,21558,28
