ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,6917,6591,109,217
2,Andhra Pradesh,1643557,1446244,10531,186782
3,Arunachal Pradesh,25820,22019,109,3692
4,Assam,392574,334418,3088,55068
5,Bihar,700897,667506,4943,28448
6,Chandigarh,59416,55558,729,3129
7,Chhattisgarh,962368,900100,12848,49420
8,Dadra and Nagar Haveli and Daman and Diu,10152,9778,4,370
9,Delhi,1422549,1382359,23812,16378
10,Goa,152401,134164,2538,15699
11,Gujarat,800866,742050,9734,49082
12,Haryana,750062,713934,7939,28189
13,Himachal Pradesh,185819,162643,2992,20184
14,Jammu and Kashmir,281628,235617,3739,42272
15,Jharkhand,334730,316707,4926,13097
16,Karnataka,2523998,2094369,27405,402224
17,Kerala,2448554,2198135,8063,242356
18,Ladakh,18186,16345,185,1656
19,Lakshadweep,7364,5136,28,2200
20,Madhya Pradesh,773855,727700,7828,38327
21,Maharashtra,5672180,5276203,92225,303752
22,Manipur,47111,38901,748,7462
23,Meghalaya,33104,24325,524,8255
24,Mizoram,11382,8487,34,2861
25,Nagaland,21023,15744,338,4941
26,Odisha,732739,623628,2618,106493
27,Puducherry,100677,84749,1455,14473
28,Punjab,556089,493854,14004,48231
29,Rajasthan,931200,851998,8103,71099
30,Sikkim,14214,10370,240,3604
31,Tamil Nadu,1978621,1643284,22289,313048
32,Telangana,567517,526043,3207,38267
33,Tripura,49290,41590,485,7215
34,Uttarakhand,323483,278045,6201,39237
35,Uttar Pradesh,1683865,1605696,19899,58270
36,West Bengal,1331249,1199120,14975,117154
