ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,471,201,4,266
2,Andhra Pradesh,130557,60024,1281,69252
3,Arunachal Pradesh,1484,827,3,654
4,Assam,38407,29080,94,9233
5,Bihar,48477,31350,282,16845
6,Chandigarh,1016,647,14,355
7,Chhattisgarh,8761,5921,51,2789
8,Dadra and Nagar Haveli and Daman and Diu,1064,668,2,394
9,Delhi,134403,119724,3936,10743
10,Goa,5704,4005,42,1657
11,Gujarat,60285,44074,2418,13793
12,Haryana,34254,27340,417,6497
13,Himachal Pradesh,2506,1387,14,1105
14,Jammu and Kashmir,19869,11842,365,7662
15,Jharkhand,10167,4176,103,5888
16,Karnataka,118632,46694,2230,69708
17,Kerala,22303,12159,70,10074
18,Ladakh,1378,1094,7,277
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,30968,21657,857,8454
21,Maharashtra,411798,248615,14729,148454
22,Manipur,2505,1672,4,829
23,Meghalaya,803,210,5,588
24,Mizoram,408,234,0,174
25,Nagaland,1566,625,5,936
26,Odisha,30378,19746,169,10463
27,Puducherry,3298,1958,48,1292
28,Punjab,15456,10509,370,4577
29,Rajasthan,40145,28385,663,11097
30,Sikkim,610,214,1,395
31,Tamil Nadu,239978,178178,3838,57962
32,Telangana,60717,44572,505,15640
33,Tripura,4706,2962,21,1723
34,Uttarakhand,7065,3996,76,2993
35,Uttar Pradesh,81039,46803,1587,32649
36,West Bengal,67692,46256,1536,19900
