ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7676,7545,129,2
2,Andhra Pradesh,2071244,2054553,14426,2265
3,Arunachal Pradesh,55247,54929,280,38
4,Assam,615382,606337,6072,2973
5,Bihar,726188,716485,9663,40
6,Chandigarh,65406,64556,820,30
7,Chhattisgarh,1006542,992655,13592,295
8,Dadra and Nagar Haveli and Daman and Diu,10682,10678,4,0
9,Delhi,1440666,1415262,25095,309
10,Goa,178661,175048,3378,235
11,Gujarat,827206,816805,10091,310
12,Haryana,771544,761351,10053,140
13,Himachal Pradesh,226395,221654,3831,910
14,Jammu and Kashmir,335368,329206,4461,1701
15,Jharkhand,349135,343864,5140,131
16,Karnataka,2993599,2948331,38175,7093
17,Kerala,5101004,5004786,37495,58723
18,Ladakh,21327,20885,212,230
19,Lakshadweep,10370,10314,51,5
20,Madhya Pradesh,793027,782416,10526,85
21,Maharashtra,6629875,6475682,140739,13454
22,Manipur,124918,122274,1962,682
23,Meghalaya,84241,82494,1467,280
24,Mizoram,131897,126672,479,4746
25,Nagaland,32050,31229,695,126
26,Odisha,1047003,1036501,8393,2109
27,Puducherry,128663,126470,1870,323
28,Punjab,602980,586117,16584,279
29,Rajasthan,954606,945532,8955,119
30,Sikkim,32169,31643,403,123
31,Tamil Nadu,2720271,2675174,36375,8722
32,Telangana,674555,666999,3981,3575
33,Tripura,84721,83827,818,76
34,Uttarakhand,344106,336510,7404,192
35,Uttar Pradesh,1710332,1687321,22909,102
36,West Bengal,1609845,1582442,19383,8020
