ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10035,9905,129,1
2,Andhra Pradesh,2319662,2304898,14730,34
3,Arunachal Pradesh,64495,64199,296,0
4,Assam,724207,716212,6639,1356
5,Bihar,830524,818251,12256,17
6,Chandigarh,91998,90798,1165,35
7,Chhattisgarh,1152235,1138183,14034,18
8,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,0
9,Delhi,1874876,1844734,26167,3975
10,Goa,245385,241528,3832,25
11,Gujarat,1224245,1213204,10943,98
12,Haryana,989292,976894,10618,1780
13,Himachal Pradesh,284755,280547,4134,74
14,Jammu and Kashmir,453990,449186,4751,53
15,Jharkhand,435206,429867,5317,22
16,Karnataka,3946934,3905159,40057,1718
17,Kerala,6539432,6467877,68843,2712
18,Ladakh,28244,28011,228,5
19,Lakshadweep,11402,11350,52,0
20,Madhya Pradesh,1041319,1030515,10735,69
21,Maharashtra,7876841,7728091,147834,916
22,Manipur,137212,135065,2120,27
23,Meghalaya,93794,92196,1593,5
24,Mizoram,226886,225491,695,700
25,Nagaland,35488,34728,760,0
26,Odisha,1287989,1278737,9124,128
27,Puducherry,165780,163815,1962,3
28,Punjab,759422,741513,17744,165
29,Rajasthan,1283332,1273630,9552,150
30,Sikkim,39149,38695,452,2
31,Tamil Nadu,3453552,3415193,38025,334
32,Telangana,791793,787469,4111,213
33,Tripura,100879,99957,922,0
34,Uttarakhand,437388,429262,7693,433
35,Uttar Pradesh,2072892,2048188,23505,1199
36,West Bengal,2018012,1996556,21201,255
