ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,5109,4990,62,57
2,Andhra Pradesh,907676,890137,7239,10300
3,Arunachal Pradesh,16849,16785,56,8
4,Assam,218670,215597,1109,1964
5,Bihar,268377,263233,1583,3561
6,Chandigarh,28194,24661,383,3150
7,Chhattisgarh,369046,326277,4319,38450
8,Dadra and Nagar Haveli and Daman and Diu,3744,3538,2,204
9,Delhi,676414,651351,11081,13982
10,Goa,59068,56156,835,2077
11,Gujarat,318438,298737,4566,15135
12,Haryana,298133,282368,3191,12574
13,Himachal Pradesh,65242,60595,1070,3577
14,Jammu and Kashmir,133012,127049,2008,3955
15,Jharkhand,127246,120872,1130,5244
16,Karnataka,1015155,963419,12625,39111
17,Kerala,1135233,1102359,4668,28206
18,Ladakh,10255,9802,130,323
19,Lakshadweep,741,704,1,36
20,Madhya Pradesh,306851,281476,4040,21335
21,Maharashtra,3010597,2522823,55878,431896
22,Manipur,29423,28988,374,61
23,Meghalaya,14122,13870,150,102
24,Mizoram,4491,4439,11,41
25,Nagaland,12363,12138,92,133
26,Odisha,342695,337935,1922,2838
27,Puducherry,42359,40083,684,1592
28,Punjab,251460,219063,7083,25314
29,Rajasthan,339325,323618,2829,12878
30,Sikkim,6257,6071,135,51
31,Tamil Nadu,899807,865071,12778,21958
32,Telangana,313237,302768,1723,8746
33,Tripura,33540,33085,392,63
34,Uttarakhand,102264,97520,1727,3017
35,Uttar Pradesh,630059,601440,8881,19738
36,West Bengal,593615,573118,10344,10153
