ID,state,total_cases,discharged,deaths,active_cases
1,Andhra Pradesh,260,198,0,62
2,Arunachal Pradesh,3,3,0,0
3,Assam,54,31,0,23
4,Bihar,113,73,0,40
5,Chandigarh,6,5,0,1
6,Chhattisgarh,131,73,1,57
7,Delhi,3113,2480,13,620
8,Goa,25,21,0,4
9,Gujarat,3073,1966,2,1105
10,Haryana,384,269,0,115
11,Himachal Pradesh,3,3,0,0
12,Jammu and Kashmir,37,20,0,17
13,Jharkhand,49,21,1,27
14,Karnataka,2045,1381,11,653
15,Kerala,6992,5572,36,1384
16,Ladakh,5,0,0,5
17,Madhya Pradesh,221,79,4,138
18,Maharashtra,2108,1588,31,489
19,Manipur,34,1,0,33
20,Mizoram,2,2,0,0
21,Nagaland,1,0,0,1
22,Odisha,124,72,0,52
23,Puducherry,117,112,0,5
24,Punjab,95,51,2,42
25,Rajasthan,512,208,2,302
26,Sikkim,122,77,0,45
27,Tamil Nadu,918,687,7,224
28,Telangana,27,17,0,10
29,Tripura,5,1,0,4
30,Uttarakhand,56,53,0,3
31,Uttar Pradesh,746,469,2,275
32,West Bengal,1160,412,1,747
