ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,109,51,0,58
2,Andhra Pradesh,16097,7313,198,8586
3,Arunachal Pradesh,195,66,1,128
4,Assam,9013,6106,12,2895
5,Bihar,10471,8020,77,2374
6,Chandigarh,450,389,6,55
7,Chhattisgarh,3013,2385,14,614
8,Dadra and Nagar Haveli and Daman and Diu,230,89,0,141
9,Delhi,92175,63007,2864,26304
10,Goa,1482,734,4,744
11,Gujarat,33913,24593,1886,7434
12,Haryana,15509,11019,251,4239
13,Himachal Pradesh,1014,628,10,376
14,Jammu and Kashmir,7849,4974,115,2760
15,Jharkhand,2584,1983,15,586
16,Karnataka,18016,8334,272,9410
17,Kerala,4753,2640,25,2088
18,Ladakh,990,730,1,259
19,Madhya Pradesh,14106,10815,589,2702
20,Maharashtra,186626,101172,8178,77276
21,Manipur,1279,617,0,662
22,Meghalaya,56,42,1,13
23,Mizoram,162,126,0,36
24,Nagaland,501,182,0,319
25,Odisha,7545,5502,27,2016
26,Puducherry,802,331,12,459
27,Punjab,5784,4144,152,1488
28,Rajasthan,18662,14948,430,3284
29,Sikkim,102,53,0,49
30,Tamil Nadu,98392,56021,1321,41050
31,Telangana,18570,9069,275,9226
32,Tripura,1435,1146,1,288
33,Uttarakhand,2984,2405,42,537
34,Uttar Pradesh,24825,17221,735,6869
35,West Bengal,19819,13037,699,6083
