ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,9624,8991,129,504
2,Andhra Pradesh,2236047,2111975,14579,109493
3,Arunachal Pradesh,61247,57630,285,3332
4,Assam,708530,665629,6379,36522
5,Bihar,818859,796332,12205,10322
6,Chandigarh,87983,81455,1108,5420
7,Chhattisgarh,1113095,1072007,13798,27290
8,Dadra and Nagar Haveli and Daman and Diu,11261,11106,4,151
9,Delhi,1815288,1756369,25744,33175
10,Goa,235039,218125,3645,13269
11,Gujarat,1120660,992431,10345,117884
12,Haryana,932976,887158,10237,35581
13,Himachal Pradesh,265734,251430,3968,10336
14,Jammu and Kashmir,419731,368432,4642,46657
15,Jharkhand,425229,407862,5291,12076
16,Karnataka,3692496,3325001,38754,328741
17,Kerala,5826596,5463960,52434,310202
18,Ladakh,25348,23875,223,1250
19,Lakshadweep,10944,10612,52,280
20,Madhya Pradesh,933693,851893,10597,71203
21,Maharashtra,7630606,7197001,142358,291247
22,Manipur,131704,125908,2036,3760
23,Meghalaya,89841,85917,1509,2415
24,Mizoram,167725,153413,591,13721
25,Nagaland,34059,32500,709,850
26,Odisha,1231169,1163396,8550,59223
27,Puducherry,157698,140031,1916,15751
28,Punjab,732135,678065,17129,36941
29,Rajasthan,1171429,1074980,9181,87268
30,Sikkim,37651,35602,427,1622
31,Tamil Nadu,3252751,3001805,37412,213534
32,Telangana,751099,707498,4081,39520
33,Tripura,99804,92284,889,6631
34,Uttarakhand,412701,373865,7514,31322
35,Uttar Pradesh,1989095,1893577,23125,72393
36,West Bengal,1982862,1906656,20481,55725
