ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,3426,3078,51,297
2,Andhra Pradesh,527512,425607,4634,97271
3,Arunachal Pradesh,5545,3906,9,1630
4,Assam,133066,103504,396,29166
5,Bihar,152192,135791,775,15626
6,Chandigarh,6704,4140,80,2484
7,Chhattisgarh,52932,24414,477,28041
8,Dadra and Nagar Haveli and Daman and Diu,2643,2346,2,295
9,Delhi,201174,172763,4638,23773
10,Goa,22251,17156,262,4833
11,Gujarat,108133,88688,3149,16296
12,Haryana,83353,65143,882,17328
13,Himachal Pradesh,8147,5597,63,2487
14,Jammu and Kashmir,47542,33871,832,12839
15,Jharkhand,56897,40659,512,15726
16,Karnataka,421730,315433,6808,99489
17,Kerala,95917,70917,384,24616
18,Ladakh,3142,2329,35,778
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,79192,59850,1640,17702
21,Maharashtra,967349,686462,27787,253100
22,Manipur,7362,5548,40,1774
23,Meghalaya,3197,1823,19,1355
24,Mizoram,1192,750,0,442
25,Nagaland,4375,3787,10,578
26,Odisha,135130,105295,580,29255
27,Puducherry,18084,12967,347,4770
28,Punjab,69684,50558,2061,17065
29,Rajasthan,95736,79450,1178,15108
30,Sikkim,1989,1429,7,553
31,Tamil Nadu,480524,423231,8090,49203
32,Telangana,150176,117143,927,32106
33,Tripura,17252,9993,173,7086
34,Uttarakhand,27211,18262,372,8577
35,Uttar Pradesh,285041,216901,4112,64028
36,West Bengal,190063,162992,3730,23341
