ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2341087,2326352,14733,2
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746228,738189,8037,2
5,Bihar,855544,843166,12315,63
6,Chandigarh,100727,99536,1186,5
7,Chhattisgarh,1188478,1174253,14200,25
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2042263,2015324,26681,258
10,Goa,263606,259585,4014,7
11,Gujarat,1292197,1281041,11091,65
12,Haryana,1079135,1068334,10781,20
13,Himachal Pradesh,323031,318771,4246,14
14,Jammu and Kashmir,482178,477381,4793,4
15,Jharkhand,443861,438523,5337,1
16,Karnataka,4096162,4055694,40399,69
17,Kerala,6917592,6845482,72103,7
18,Ladakh,29630,29397,231,2
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056696,1045896,10786,14
21,Maharashtra,8176448,8027612,148590,246
22,Manipur,140038,137889,2149,0
23,Meghalaya,96993,95364,1628,1
24,Mizoram,239567,238833,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348597,1339371,9215,11
27,Puducherry,177701,175717,1982,2
28,Punjab,793784,773187,20579,18
29,Rajasthan,1327047,1317173,9746,128
30,Sikkim,44948,44447,501,0
31,Tamil Nadu,3611599,3573504,38086,9
32,Telangana,844815,840693,4111,11
33,Tripura,108565,107619,943,3
34,Uttarakhand,452651,444869,7770,12
35,Uttar Pradesh,2145850,2122021,23722,107
36,West Bengal,2127541,2105962,21558,21
