ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7462,7286,128,48
2,Andhra Pradesh,1882096,1827214,12630,42252
3,Arunachal Pradesh,35227,32483,167,2577
4,Assam,503333,472461,4482,26390
5,Bihar,721464,709908,9583,1973
6,Chandigarh,61632,60644,807,181
7,Chhattisgarh,993694,974049,13437,6208
8,Dadra and Nagar Haveli and Daman and Diu,10547,10501,4,42
9,Delhi,1433993,1407473,24967,1553
10,Goa,166236,160874,3046,2316
11,Gujarat,823340,809821,10054,3465
12,Haryana,768474,757480,9401,1593
13,Himachal Pradesh,201813,196646,3476,1691
14,Jammu and Kashmir,314990,305684,4310,4996
15,Jharkhand,345430,339314,5111,1005
16,Karnataka,2837206,2704755,34836,97615
17,Kerala,2896957,2787496,12989,96472
18,Ladakh,20022,19512,202,308
19,Lakshadweep,9715,9372,48,295
20,Madhya Pradesh,789733,780101,8936,696
21,Maharashtra,6043548,5800925,121573,121050
22,Manipur,68418,61646,1130,5642
23,Meghalaya,48783,43578,827,4378
24,Mizoram,19819,15295,92,4432
25,Nagaland,25017,23127,493,1397
26,Odisha,903789,870787,3930,29072
27,Puducherry,116789,112565,1745,2479
28,Punjab,595136,575486,16011,3639
29,Rajasthan,952201,941692,8916,1593
30,Sikkim,20182,17851,304,2027
31,Tamil Nadu,2470678,2397336,32388,40954
32,Telangana,621606,604093,3644,13869
33,Tripura,65339,61133,675,3531
34,Uttarakhand,339739,330353,7092,2294
35,Uttar Pradesh,1705779,1680174,22559,3046
36,West Bengal,1496710,1457486,17644,21580
