ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340674,2325941,14733,0
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746150,738115,8035,0
5,Bihar,855262,842945,12314,3
6,Chandigarh,100693,99507,1185,1
7,Chhattisgarh,1187691,1173501,14190,0
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2040826,2014156,26665,5
10,Goa,263333,259317,4014,2
11,Gujarat,1291367,1280284,11079,4
12,Haryana,1078885,1068107,10755,23
13,Himachal Pradesh,322870,318620,4241,9
14,Jammu and Kashmir,482022,477230,4792,0
15,Jharkhand,443825,438491,5334,0
16,Karnataka,4088710,4048335,40357,18
17,Kerala,6907128,6834175,71946,1007
18,Ladakh,29587,29356,231,0
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056351,1045565,10786,0
21,Maharashtra,8170241,8021579,148556,106
22,Manipur,140031,137882,2149,0
23,Meghalaya,96966,95337,1628,1
24,Mizoram,239555,238821,734,0
25,Nagaland,36032,35250,782,0
26,Odisha,1348327,1339100,9215,12
27,Puducherry,177545,175564,1981,0
28,Punjab,792409,773070,19338,1
29,Rajasthan,1326462,1316725,9736,1
30,Sikkim,44887,44379,500,8
31,Tamil Nadu,3610631,3572547,38081,3
32,Telangana,844395,840276,4111,8
33,Tripura,108462,107477,941,44
34,Uttarakhand,452561,444792,7768,1
35,Uttar Pradesh,2145415,2121648,23707,60
36,West Bengal,2125865,2104077,21553,235
