ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,4631,4428,61,142
2,Andhra Pradesh,861092,839395,6927,14770
3,Arunachal Pradesh,16037,14937,49,1051
4,Assam,211427,207222,973,3232
5,Bihar,229177,222879,1216,5082
6,Chandigarh,16591,15198,258,1135
7,Chhattisgarh,221688,198316,2713,20659
8,Dadra and Nagar Haveli and Daman and Diu,3317,3276,2,39
9,Delhi,523117,475106,8270,39741
10,Goa,46748,44812,675,1261
11,Gujarat,195917,178786,3846,13285
12,Haryana,215021,192533,2163,20325
13,Himachal Pradesh,33700,26112,518,7070
14,Jammu and Kashmir,105984,98640,1624,5720
15,Jharkhand,107332,103957,945,2430
16,Karnataka,871342,834968,11641,24733
17,Kerala,557441,488437,2022,66982
18,Ladakh,7866,6856,98,912
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,191246,176905,3149,11192
21,Maharashtra,1774455,1647004,46573,80878
22,Manipur,23018,19813,233,2972
23,Meghalaya,11269,10236,108,925
24,Mizoram,3647,3157,5,485
25,Nagaland,10674,9242,57,1375
26,Odisha,313323,304908,1625,6790
27,Puducherry,36648,35437,609,602
28,Punjab,145667,134511,4595,6561
29,Rajasthan,240676,216579,2146,21951
30,Sikkim,4691,4304,98,289
31,Tamil Nadu,768340,743838,11586,12916
32,Telangana,263526,250453,1430,11643
33,Tripura,32415,31179,366,870
34,Uttarakhand,70790,65562,1146,4082
35,Uttar Pradesh,524223,493228,7524,23471
36,West Bengal,452770,419403,7976,25391
