ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10035,9905,129,1
2,Andhra Pradesh,2319683,2304933,14730,20
3,Arunachal Pradesh,64495,64199,296,0
4,Assam,724212,716215,7986,11
5,Bihar,830556,818264,12256,36
6,Chandigarh,92051,90817,1165,69
7,Chhattisgarh,1152263,1138196,14034,33
8,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,0
9,Delhi,1881555,1849772,26174,5609
10,Goa,245421,241545,3832,44
11,Gujarat,1224322,1213274,10943,105
12,Haryana,992018,978961,10619,2438
13,Himachal Pradesh,284797,280603,4134,60
14,Jammu and Kashmir,454032,449216,4751,65
15,Jharkhand,435222,429878,5317,27
16,Karnataka,3947496,3905660,40099,1737
17,Kerala,6541077,6469204,69011,2862
18,Ladakh,28246,28014,228,4
19,Lakshadweep,11402,11350,52,0
20,Madhya Pradesh,1041414,1030561,10735,118
21,Maharashtra,7877577,7728756,147842,979
22,Manipur,137220,135083,2120,17
23,Meghalaya,93797,92200,1593,4
24,Mizoram,227419,226009,696,714
25,Nagaland,35488,34728,760,0
26,Odisha,1288034,1278789,9124,121
27,Puducherry,165788,163815,1962,11
28,Punjab,759565,741636,17748,181
29,Rajasthan,1283595,1273714,9552,329
30,Sikkim,39152,38697,452,3
31,Tamil Nadu,3453883,3415351,38025,507
32,Telangana,791978,787561,4111,306
33,Tripura,100880,99957,922,1
34,Uttarakhand,437473,429306,7693,474
35,Uttar Pradesh,2074072,2049102,23507,1463
36,West Bengal,2018205,1996669,21201,335
