ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7646,7510,129,7
2,Andhra Pradesh,2061810,2041924,14320,5566
3,Arunachal Pradesh,55043,54625,280,138
4,Assam,607427,597859,5958,3610
5,Bihar,726036,716345,9661,30
6,Chandigarh,65312,64468,820,24
7,Chhattisgarh,1005735,991979,13571,185
8,Dadra and Nagar Haveli and Daman and Diu,10676,10670,4,2
9,Delhi,1439466,1414066,25090,310
10,Goa,177706,173755,3354,597
11,Gujarat,826340,816077,10087,176
12,Haryana,771116,760934,10049,133
13,Himachal Pradesh,221936,216815,3727,1394
14,Jammu and Kashmir,331299,326070,4429,800
15,Jharkhand,348486,343209,5135,142
16,Karnataka,2984484,2937405,37976,9103
17,Kerala,4879790,4769373,27084,83333
18,Ladakh,20886,20644,208,34
19,Lakshadweep,10365,10314,51,0
20,Madhya Pradesh,792709,782104,10523,82
21,Maharashtra,6596645,6427426,139886,29333
22,Manipur,122970,119706,1904,1360
23,Meghalaya,83158,80958,1439,761
24,Mizoram,115207,104548,396,10263
25,Nagaland,31659,30728,676,255
26,Odisha,1036532,1023849,8296,4387
27,Puducherry,127521,125208,1852,461
28,Punjab,602113,585331,16550,232
29,Rajasthan,954393,945401,8954,38
30,Sikkim,31800,31232,393,175
31,Tamil Nadu,2690633,2640627,35948,14058
32,Telangana,669556,661646,3942,3968
33,Tripura,84351,83440,816,95
34,Uttarakhand,343773,336199,7398,176
35,Uttar Pradesh,1710058,1687048,22898,112
36,West Bengal,1582813,1556315,19007,7491
