ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7688,7555,129,4
2,Andhra Pradesh,2073730,2057156,14452,2122
3,Arunachal Pradesh,55293,54977,280,36
4,Assam,617576,608966,6120,2490
5,Bihar,726237,714121,12090,26
6,Chandigarh,65488,64610,820,58
7,Chhattisgarh,1006967,993044,13593,330
8,Dadra and Nagar Haveli and Daman and Diu,10683,10679,4,0
9,Delhi,1441358,1415890,25098,370
10,Goa,179174,175375,3387,412
11,Gujarat,827707,817263,10095,349
12,Haryana,771819,761580,10054,185
13,Himachal Pradesh,227518,222911,3852,755
14,Jammu and Kashmir,337807,331620,4481,1706
15,Jharkhand,349342,344074,5141,127
16,Karnataka,2998099,2952708,38230,7161
17,Kerala,5165921,5080211,41600,44110
18,Ladakh,21714,21204,215,295
19,Lakshadweep,10404,10343,51,10
20,Madhya Pradesh,793241,782580,10528,133
21,Maharashtra,6638778,6486782,141170,10826
22,Manipur,125360,123025,1982,353
23,Meghalaya,84583,82864,1475,244
24,Mizoram,136454,132846,507,3101
25,Nagaland,32136,31320,699,117
26,Odisha,1050249,1039673,8422,2154
27,Puducherry,129085,126930,1875,280
28,Punjab,603488,586519,16608,361
29,Rajasthan,954891,945715,8955,221
30,Sikkim,32369,31749,405,215
31,Tamil Nadu,2730516,2685946,36529,8041
32,Telangana,676943,669157,3999,3787
33,Tripura,84858,83943,825,90
34,Uttarakhand,344353,336768,7411,174
35,Uttar Pradesh,1710475,1687430,22911,134
36,West Bengal,1619257,1592074,19544,7639
