ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10741,10612,129,0
2,Andhra Pradesh,2339052,2324308,14733,11
3,Arunachal Pradesh,66889,66591,296,2
4,Assam,746099,738064,8035,0
5,Bihar,851344,839025,12302,17
6,Chandigarh,99337,98149,1181,7
7,Chhattisgarh,1177729,1163573,14145,11
8,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,0
9,Delhi,2006947,1980399,26518,30
10,Goa,259024,254976,4013,35
11,Gujarat,1277437,1266196,11043,198
12,Haryana,1056513,1045760,10714,39
13,Himachal Pradesh,312567,308333,4212,22
14,Jammu and Kashmir,479365,474557,4785,23
15,Jharkhand,442567,437227,5331,9
16,Karnataka,4071235,4029305,40303,1627
17,Kerala,6826175,6753023,71495,1657
18,Ladakh,29406,29172,231,3
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054899,1044112,10776,11
21,Maharashtra,8135757,7986919,148407,431
22,Manipur,139918,137763,2149,6
23,Meghalaya,96777,95151,1624,2
24,Mizoram,238951,238219,726,6
25,Nagaland,35986,35204,782,0
26,Odisha,1336439,1327141,9204,94
27,Puducherry,175485,173509,1975,1
28,Punjab,784138,764823,19289,26
29,Rajasthan,1315224,1305495,9653,76
30,Sikkim,44314,43813,499,2
31,Tamil Nadu,3594128,3555859,38049,220
32,Telangana,841085,836919,4111,55
33,Tripura,108032,107091,940,1
34,Uttarakhand,449289,441502,7751,36
35,Uttar Pradesh,2128028,2104270,23632,126
36,West Bengal,2118464,2096862,21531,71
