ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10747,10618,129,0
2,Andhra Pradesh,2339084,2324348,14733,3
3,Arunachal Pradesh,66891,66595,296,0
4,Assam,746100,738065,8035,0
5,Bihar,851414,839108,12303,3
6,Chandigarh,99360,98179,1181,0
7,Chhattisgarh,1177777,1163629,14146,2
8,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,0
9,Delhi,2007377,1980845,26522,10
10,Goa,259121,255102,4013,6
11,Gujarat,1277651,1266597,11046,8
12,Haryana,1056677,1045930,10714,33
13,Himachal Pradesh,312704,308491,4213,0
14,Jammu and Kashmir,479457,474659,4785,13
15,Jharkhand,442574,437243,5331,0
16,Karnataka,4072907,4032452,40309,146
17,Kerala,6829714,6756941,71574,1199
18,Ladakh,29419,29188,231,0
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054938,1044161,10777,0
21,Maharashtra,8137144,7988656,148421,67
22,Manipur,139924,137775,2149,0
23,Meghalaya,96787,95162,1625,0
24,Mizoram,238964,238238,726,0
25,Nagaland,35986,35204,782,0
26,Odisha,1336637,1327348,9205,84
27,Puducherry,175703,173694,1975,34
28,Punjab,784362,765055,19289,18
29,Rajasthan,1315585,1305915,9654,16
30,Sikkim,44322,43822,499,1
31,Tamil Nadu,3594659,3556570,38049,40
32,Telangana,841505,837369,4111,25
33,Tripura,108034,107094,940,0
34,Uttarakhand,449445,441679,7753,13
35,Uttar Pradesh,2128167,2104519,23636,12
36,West Bengal,2118753,2097171,21532,50
