ID,state,total_cases,discharged,deaths,active_cases
1,Andhra Pradesh,323,322,0,1
2,Arunachal Pradesh,3,3,0,0
3,Assam,196,190,0,6
4,Bihar,144,143,0,1
5,Chandigarh,18,17,0,1
6,Chhattisgarh,243,229,5,9
7,Delhi,4074,4036,21,17
8,Goa,29,29,0,0
9,Gujarat,3674,3630,2,42
10,Haryana,660,650,4,6
11,Himachal Pradesh,6,4,0,2
12,Jammu and Kashmir,133,107,1,25
13,Jharkhand,82,81,1,0
14,Karnataka,2961,2945,11,5
15,Kerala,8741,8669,54,18
16,Ladakh,5,5,0,0
17,Madhya Pradesh,350,338,10,2
18,Maharashtra,2720,2641,43,36
19,Manipur,352,333,0,19
20,Meghalaya,1,1,0,0
21,Mizoram,14,13,0,1
22,Nagaland,3,3,0,0
23,Odisha,173,169,0,4
24,Puducherry,126,125,0,1
25,Punjab,255,235,4,16
26,Rajasthan,825,779,3,43
27,Sikkim,282,275,1,6
28,Tamil Nadu,1186,1169,7,10
29,Telangana,33,33,0,0
30,Tripura,31,31,0,0
31,Uttarakhand,113,113,0,0
32,Uttar Pradesh,1110,1098,2,10
33,West Bengal,1167,1125,1,41
