ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7696,7559,129,8
2,Andhra Pradesh,2074552,2058101,14462,1989
3,Arunachal Pradesh,55304,54992,280,32
4,Assam,618329,609717,6130,2482
5,Bihar,726288,714140,12090,58
6,Chandigarh,65618,64486,1076,56
7,Chhattisgarh,1007147,993185,13594,368
8,Dadra and Nagar Haveli and Daman and Diu,10686,10679,4,3
9,Delhi,1441610,1416140,25100,370
10,Goa,179375,175443,3482,450
11,Gujarat,828006,817428,10098,480
12,Haryana,771966,761671,10055,240
13,Himachal Pradesh,227859,223349,3859,651
14,Jammu and Kashmir,338563,332455,4490,1618
15,Jharkhand,349402,344135,5141,126
16,Karnataka,2999785,2954196,38255,7334
17,Kerala,5187033,5104456,42579,39998
18,Ladakh,21792,21357,215,220
19,Lakshadweep,10405,10345,51,9
20,Madhya Pradesh,793322,782640,10529,153
21,Maharashtra,6642372,6490936,141223,10213
22,Manipur,125478,123147,1987,344
23,Meghalaya,84664,82972,1476,216
24,Mizoram,137952,134373,513,3066
25,Nagaland,32146,31341,699,106
26,Odisha,1051241,1040927,8431,1883
27,Puducherry,129180,127060,1877,243
28,Punjab,603674,586660,16617,397
29,Rajasthan,955046,945821,8956,269
30,Sikkim,32417,31793,405,219
31,Tamil Nadu,2734034,2689627,36586,7821
32,Telangana,677954,670053,4004,3897
33,Tripura,84904,83989,826,89
34,Uttarakhand,344421,336853,7412,156
35,Uttar Pradesh,1710517,1687465,22913,139
36,West Bengal,1621998,1594840,19584,7574
