ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,4593,4378,61,154
2,Andhra Pradesh,857395,833980,6899,16516
3,Arunachal Pradesh,15945,14715,48,1182
4,Assam,210865,206611,969,3285
5,Bihar,227822,221272,1201,5349
6,Chandigarh,16167,14833,253,1081
7,Chhattisgarh,215413,193997,2646,18770
8,Dadra and Nagar Haveli and Daman and Diu,3305,3274,2,29
9,Delhi,503084,452683,7943,42458
10,Goa,46344,44310,670,1364
11,Gujarat,191642,175362,3823,12457
12,Haryana,207039,185403,2093,19543
13,Himachal Pradesh,31401,24025,475,6901
14,Jammu and Kashmir,104155,96972,1613,5570
15,Jharkhand,106742,103171,934,2637
16,Karnataka,865931,829188,11578,25165
17,Kerala,539919,468460,1943,69516
18,Ladakh,7623,6605,94,924
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,186655,174202,3115,9338
21,Maharashtra,1757520,1630111,46202,81207
22,Manipur,22318,19259,231,2828
23,Meghalaya,10870,10014,103,753
24,Mizoram,3513,3021,5,487
25,Nagaland,10366,9057,54,1255
26,Odisha,310920,301777,1575,7568
27,Puducherry,36465,35152,608,705
28,Punjab,143395,132917,4541,5937
29,Rajasthan,232358,210779,2101,19478
30,Sikkim,4577,4182,95,300
31,Tamil Nadu,763282,737281,11531,14470
32,Telangana,260834,246733,1419,12682
33,Tripura,32217,30856,364,997
34,Uttarakhand,69307,64032,1128,4147
35,Uttar Pradesh,516616,487221,7441,21954
36,West Bengal,441885,407769,7820,26296
