ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10063,9924,129,10
2,Andhra Pradesh,2320225,2305304,14731,190
3,Arunachal Pradesh,64510,64212,296,2
4,Assam,724288,716246,7988,54
5,Bihar,831034,818616,12256,162
6,Chandigarh,92830,91427,1165,238
7,Chhattisgarh,1152775,1138508,14035,232
8,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,0
9,Delhi,1915905,1886039,26223,3643
10,Goa,246694,242292,3833,569
11,Gujarat,1226712,1214775,10946,991
12,Haryana,1007087,994352,10621,2114
13,Himachal Pradesh,285321,281012,4137,172
14,Jammu and Kashmir,454398,449526,4752,120
15,Jharkhand,435450,430065,5319,66
16,Karnataka,3957991,3913885,40109,3997
17,Kerala,6585888,6498088,69845,17955
18,Ladakh,28306,28047,228,31
19,Lakshadweep,11402,11350,52,0
20,Madhya Pradesh,1043278,1032146,10739,393
21,Maharashtra,7919442,7752304,147877,19261
22,Manipur,137244,135121,2120,3
23,Meghalaya,93838,92234,1593,11
24,Mizoram,228666,227777,701,188
25,Nagaland,35502,34737,761,4
26,Odisha,1288696,1279381,9126,189
27,Puducherry,165973,163948,1962,63
28,Punjab,760907,742773,17756,378
29,Rajasthan,1286731,1276590,9560,581
30,Sikkim,39185,38722,453,10
31,Tamil Nadu,3458445,3418481,38026,1938
32,Telangana,795008,789496,4111,1401
33,Tripura,100890,99966,923,1
34,Uttarakhand,438172,429912,7694,566
35,Uttar Pradesh,2082659,2057489,23525,1645
36,West Bengal,2020774,1998530,21207,1037
