ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10618,10478,129,11
2,Andhra Pradesh,2337326,2322095,14733,498
3,Arunachal Pradesh,66738,66394,296,48
4,Assam,744756,733904,8033,2819
5,Bihar,848974,836015,12297,662
6,Chandigarh,98971,97607,1181,183
7,Chhattisgarh,1174355,1159517,14116,722
8,Dadra and Nagar Haveli and Daman and Diu,11580,11571,4,5
9,Delhi,2000950,1973447,26482,1021
10,Goa,256659,252178,3964,517
11,Gujarat,1271392,1259035,11017,1340
12,Haryana,1053170,1041666,10689,815
13,Himachal Pradesh,311413,306690,4202,521
14,Jammu and Kashmir,478415,472899,4783,733
15,Jharkhand,442060,436598,5330,132
16,Karnataka,4055822,4010998,40251,4573
17,Kerala,6763720,6682700,70871,10149
18,Ladakh,29254,28983,230,41
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1053705,1042652,10770,283
21,Maharashtra,8106272,7950302,148269,7701
22,Manipur,139744,137542,2148,54
23,Meghalaya,96512,94813,1619,80
24,Mizoram,237534,236426,722,386
25,Nagaland,35930,35131,779,20
26,Odisha,1328875,1318351,9182,1342
27,Puducherry,173094,170874,1969,251
28,Punjab,780990,762447,17904,639
29,Rajasthan,1310181,1298764,9628,1789
30,Sikkim,43834,43252,492,90
31,Tamil Nadu,3571479,3528482,38037,4960
32,Telangana,835337,830222,4111,1004
33,Tripura,107735,106787,938,10
34,Uttarakhand,448624,439657,7741,1226
35,Uttar Pradesh,2124039,2099004,23611,1424
36,West Bengal,2108188,2084746,21477,1965
