ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,4253,3997,58,198
2,Andhra Pradesh,808924,773548,6606,28770
3,Arunachal Pradesh,14391,12182,35,2174
4,Assam,204386,188587,908,14891
5,Bihar,212355,201942,1058,9355
6,Chandigarh,14085,13230,222,633
7,Chhattisgarh,177608,153654,1861,22093
8,Dadra and Nagar Haveli and Daman and Diu,3228,3176,2,50
9,Delhi,359488,327390,6312,25786
10,Goa,42532,39433,582,2517
11,Gujarat,167919,150513,3690,13716
12,Haryana,159457,147566,1737,10154
13,Himachal Pradesh,20586,17782,293,2511
14,Jammu and Kashmir,92225,83485,1444,7296
15,Jharkhand,99906,93368,872,5666
16,Karnataka,805947,719558,10947,75442
17,Kerala,397217,302017,1352,93848
18,Ladakh,5978,5216,71,691
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,167969,154222,2890,10857
21,Maharashtra,1648665,1470660,43348,134657
22,Manipur,17424,13057,144,4223
23,Meghalaya,9066,7471,81,1514
24,Mizoram,2527,2212,0,315
25,Nagaland,8663,6792,33,1838
26,Odisha,282695,266105,1259,15331
27,Puducherry,34336,29990,588,3758
28,Punjab,131391,123047,4125,4219
29,Rajasthan,188048,169962,1853,16233
30,Sikkim,3840,3530,65,245
31,Tamil Nadu,711713,671489,10956,29268
32,Telangana,232671,213466,1315,17890
33,Tripura,30293,28153,344,1796
34,Uttarakhand,60744,55663,1001,4080
35,Uttar Pradesh,472077,438521,6904,26652
36,West Bengal,353822,310086,6546,37190
