ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10308,10122,129,57
2,Andhra Pradesh,2326580,2309365,14733,2482
3,Arunachal Pradesh,64910,64380,296,234
4,Assam,729994,718101,7997,3896
5,Bihar,838483,823571,12270,2642
6,Chandigarh,94848,93183,1165,500
7,Chhattisgarh,1158658,1141957,14045,2656
8,Dadra and Nagar Haveli and Daman and Diu,11510,11493,4,13
9,Delhi,1943517,1915332,26291,1894
10,Goa,250615,246004,3845,766
11,Gujarat,1242087,1226501,10954,4632
12,Haryana,1022034,1009369,10632,2033
13,Himachal Pradesh,289781,283323,4148,2310
14,Jammu and Kashmir,456829,451104,4758,967
15,Jharkhand,437737,431345,5325,1067
16,Karnataka,3985376,3937950,40130,7296
17,Kerala,6690404,6595509,70250,24645
18,Ladakh,28629,28333,228,68
19,Lakshadweep,11412,11360,52,0
20,Madhya Pradesh,1046482,1034678,10746,1058
21,Maharashtra,8017205,7853661,148023,15521
22,Manipur,137873,135303,2120,450
23,Meghalaya,94267,92490,1595,182
24,Mizoram,230589,228650,706,1233
25,Nagaland,35598,34775,763,60
26,Odisha,1298240,1284235,9128,4877
27,Puducherry,168698,165597,1963,1138
28,Punjab,766086,746804,17793,1489
29,Rajasthan,1290745,1279915,9572,1258
30,Sikkim,39876,38927,460,489
31,Tamil Nadu,3515461,3460204,38029,17228
32,Telangana,809337,800326,4111,4900
33,Tripura,102325,100119,924,1282
34,Uttarakhand,439736,430952,7702,1082
35,Uttar Pradesh,2096170,2070188,23551,2431
36,West Bengal,2068199,2016315,21271,30613
