ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10035,9905,129,1
2,Andhra Pradesh,2319670,2304926,14730,14
3,Arunachal Pradesh,64495,64199,296,0
4,Assam,724210,716215,7986,9
5,Bihar,830547,818257,12256,34
6,Chandigarh,92030,90805,1165,60
7,Chhattisgarh,1152253,1138191,14034,28
8,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,0
9,Delhi,1878458,1847456,26170,4832
10,Goa,245409,241538,3832,39
11,Gujarat,1224291,1213243,10943,105
12,Haryana,990814,978174,10619,2021
13,Himachal Pradesh,284784,280584,4134,66
14,Jammu and Kashmir,454021,449212,4751,58
15,Jharkhand,435220,429875,5317,28
16,Karnataka,3947209,3905397,40057,1755
17,Kerala,6540318,6468629,68952,2737
18,Ladakh,28245,28014,228,3
19,Lakshadweep,11402,11350,52,0
20,Madhya Pradesh,1041351,1030533,10735,83
21,Maharashtra,7877264,7728471,147838,955
22,Manipur,137217,135080,2120,17
23,Meghalaya,93795,92199,1593,3
24,Mizoram,227237,225811,696,730
25,Nagaland,35488,34728,760,0
26,Odisha,1288017,1278760,9124,133
27,Puducherry,165784,163815,1962,7
28,Punjab,759512,741592,17748,172
29,Rajasthan,1283471,1273677,9552,242
30,Sikkim,39150,38696,452,2
31,Tamil Nadu,3453756,3415284,38025,447
32,Telangana,791906,787519,4111,276
33,Tripura,100880,99957,922,1
34,Uttarakhand,437439,429296,7693,450
35,Uttar Pradesh,2073561,2048671,23506,1384
36,West Bengal,2018119,1996630,21201,288
