ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,5007,4932,62,13
2,Andhra Pradesh,888555,880478,7160,917
3,Arunachal Pradesh,16831,16771,56,4
4,Assam,217256,214490,1086,1680
5,Bihar,261092,259074,1518,500
6,Chandigarh,21154,20644,342,168
7,Chhattisgarh,307996,300078,3746,4172
8,Dadra and Nagar Haveli and Daman and Diu,3398,3396,2,0
9,Delhi,636260,624326,10882,1052
10,Goa,53996,52530,774,692
11,Gujarat,263910,257473,4397,2040
12,Haryana,268600,264713,3033,854
13,Himachal Pradesh,57993,56551,987,455
14,Jammu and Kashmir,125007,122470,1944,593
15,Jharkhand,119116,117574,1078,464
16,Karnataka,943212,925167,12241,5804
17,Kerala,977394,909102,3902,64390
18,Ladakh,9758,9569,130,59
19,Lakshadweep,166,93,0,73
20,Madhya Pradesh,256758,250946,3825,1987
21,Maharashtra,2048802,1961525,51360,35917
22,Manipur,29137,28687,373,77
23,Meghalaya,13893,13608,148,137
24,Mizoram,4388,4358,9,21
25,Nagaland,12166,11990,88,88
26,Odisha,335797,333139,1910,748
27,Puducherry,39353,38391,655,307
28,Punjab,175023,167285,5661,2077
29,Rajasthan,318384,314175,2774,1435
30,Sikkim,6110,5912,135,63
31,Tamil Nadu,842730,826011,12391,4328
32,Telangana,295988,292578,1613,1797
33,Tripura,33353,32955,391,7
34,Uttarakhand,96590,94127,1673,790
35,Uttar Pradesh,601562,589565,8691,3306
36,West Bengal,571636,556925,10215,4496
