ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,9844,9425,129,290
2,Andhra Pradesh,2288566,2173313,14631,100622
3,Arunachal Pradesh,62893,60228,290,2375
4,Assam,718920,695896,6499,16525
5,Bihar,825424,809445,12226,3753
6,Chandigarh,90008,86289,1129,2590
7,Chhattisgarh,1131868,1096510,13883,21475
8,Dadra and Nagar Haveli and Daman and Diu,11359,11252,4,103
9,Delhi,1835979,1795190,25919,14870
10,Goa,240471,229712,3708,7051
11,Gujarat,1177931,1098199,10545,69187
12,Haryana,955693,924474,10337,20882
13,Himachal Pradesh,273243,259814,4007,9422
14,Jammu and Kashmir,440480,405959,4692,29829
15,Jharkhand,429773,420686,5306,3781
16,Karnataka,3844338,3627925,39137,177276
17,Kerala,6129755,5695091,56100,378564
18,Ladakh,26400,25034,226,1140
19,Lakshadweep,11150,10873,52,225
20,Madhya Pradesh,981103,916522,10630,53951
21,Maharashtra,7753548,7433633,142784,177131
22,Manipur,133905,127909,2053,3943
23,Meghalaya,91621,88013,1533,2075
24,Mizoram,179740,163560,617,15563
25,Nagaland,34610,33034,736,840
26,Odisha,1255776,1215380,8648,31748
27,Puducherry,162633,153840,1941,6852
28,Punjab,746837,711767,17320,17750
29,Rajasthan,1221061,1153148,9310,58603
30,Sikkim,38353,37194,432,727
31,Tamil Nadu,3375329,3159694,37636,177999
32,Telangana,769407,730648,4094,34665
33,Tripura,100522,97240,914,2368
34,Uttarakhand,425309,391664,7574,26071
35,Uttar Pradesh,2029216,1964167,23254,41795
36,West Bengal,2000253,1957686,20687,21880
