ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,166,109,0,57
2,Andhra Pradesh,31103,16464,365,14274
3,Arunachal Pradesh,387,145,2,240
4,Assam,16806,10894,36,5876
5,Bihar,17959,12317,160,5482
6,Chandigarh,588,423,8,157
7,Chhattisgarh,4217,3202,19,996
8,Dadra and Nagar Haveli and Daman and Diu,495,268,1,226
9,Delhi,113740,91312,3411,19017
10,Goa,2583,1540,17,1026
11,Gujarat,42722,29770,2055,10897
12,Haryana,21894,16602,308,4984
13,Himachal Pradesh,1243,940,11,292
14,Jammu and Kashmir,10827,6095,187,4545
15,Jharkhand,3898,2351,33,1514
16,Karnataka,41581,16248,757,24576
17,Kerala,8322,4257,33,4032
18,Ladakh,1093,946,1,146
19,Madhya Pradesh,18207,13208,663,4336
20,Maharashtra,260924,144507,10482,105935
21,Manipur,1626,970,0,656
22,Meghalaya,318,66,2,250
23,Mizoram,233,151,0,82
24,Nagaland,845,340,0,505
25,Odisha,13737,9255,70,4412
26,Puducherry,1468,785,18,665
27,Punjab,8178,5586,204,2388
28,Rajasthan,24936,18630,525,5781
29,Sikkim,192,86,0,106
30,Tamil Nadu,142798,92567,2032,48199
31,Telangana,36221,23679,365,12177
32,Tripura,2080,1475,2,603
33,Uttarakhand,3608,2856,49,703
34,Uttar Pradesh,38130,24203,955,12972
35,West Bengal,31448,19213,956,11279
