ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,221,163,0,58
2,Andhra Pradesh,64713,32127,823,31763
3,Arunachal Pradesh,949,314,3,632
4,Assam,26772,18033,64,8675
5,Bihar,30369,19646,217,10506
6,Chandigarh,793,526,13,254
7,Chhattisgarh,5968,4230,29,1709
8,Dadra and Nagar Haveli and Daman and Diu,733,474,2,257
9,Delhi,126323,107650,3719,14954
10,Goa,4176,2541,28,1607
11,Gujarat,51399,37260,2224,11915
12,Haryana,28186,21697,372,6117
13,Himachal Pradesh,1725,1105,11,609
14,Jammu and Kashmir,15711,8607,273,6831
15,Jharkhand,6485,3024,64,3397
16,Karnataka,75833,27239,1519,47075
17,Kerala,15032,6162,45,8825
18,Ladakh,1206,1018,2,186
19,Madhya Pradesh,24842,16836,770,7236
20,Maharashtra,337607,187769,12556,137282
21,Manipur,2060,1428,0,632
22,Meghalaya,514,77,4,433
23,Mizoram,317,179,0,138
24,Nagaland,1084,486,0,598
25,Odisha,19835,13750,108,5977
26,Puducherry,2300,1369,31,900
27,Punjab,11301,7641,269,3391
28,Rajasthan,32334,23364,583,8387
29,Sikkim,438,112,0,326
30,Tamil Nadu,186492,131583,3144,51765
31,Telangana,49259,37666,438,11155
32,Tripura,3449,2032,9,1408
33,Uttarakhand,5300,3349,57,1894
34,Uttar Pradesh,55588,33500,1263,20825
35,West Bengal,49321,29650,1221,18450
