ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,4783,4647,61,75
2,Andhra Pradesh,873457,861153,7045,5259
3,Arunachal Pradesh,16461,15697,55,709
4,Assam,214165,209625,998,3542
5,Bihar,239955,233298,1303,5354
6,Chandigarh,18322,17128,297,897
7,Chhattisgarh,251120,228304,3038,19778
8,Dadra and Nagar Haveli and Daman and Diu,3354,3331,2,21
9,Delhi,599575,569216,9813,20546
10,Goa,49036,47056,703,1277
11,Gujarat,222811,204661,4123,14027
12,Haryana,248079,233696,2650,11733
13,Himachal Pradesh,46930,38690,765,7475
14,Jammu and Kashmir,114407,107624,1767,5016
15,Jharkhand,110830,108100,991,1739
16,Karnataka,896563,861588,11900,23075
17,Kerala,649571,586998,2507,60066
18,Ladakh,9045,8104,122,819
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,218574,201987,3366,13221
21,Maharashtra,1864348,1742131,47902,74315
22,Manipur,26534,23301,318,2915
23,Meghalaya,12511,11855,122,534
24,Mizoram,3994,3784,6,204
25,Nagaland,11508,10849,67,592
26,Odisha,322299,317412,1789,3098
27,Puducherry,37339,36354,615,370
28,Punjab,157928,145623,4980,7325
29,Rajasthan,285627,263350,2485,19792
30,Sikkim,5239,4754,117,368
31,Tamil Nadu,794020,771693,11836,10491
32,Telangana,275904,266925,1482,7497
33,Tripura,32976,32204,373,399
34,Uttarakhand,79656,72880,1320,5456
35,Uttar Pradesh,559499,530854,7987,20658
36,West Bengal,510951,478434,8867,23650
