ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,2037,924,22,1091
2,Andhra Pradesh,264142,170984,2378,90780
3,Arunachal Pradesh,2512,1718,4,790
4,Assam,71795,49383,169,22243
5,Bihar,94193,62284,426,31483
6,Chandigarh,1842,1076,27,739
7,Chhattisgarh,13937,9658,114,4165
8,Dadra and Nagar Haveli and Daman and Diu,1752,1292,2,458
9,Delhi,149460,134318,4167,10975
10,Goa,10494,6912,91,3491
11,Gujarat,75408,58467,2731,14210
12,Haryana,44817,37486,511,6820
13,Himachal Pradesh,3816,2435,19,1362
14,Jammu and Kashmir,26949,19302,509,7138
15,Jharkhand,20881,12844,209,7828
16,Karnataka,203200,121242,3613,78345
17,Kerala,39708,25688,129,13891
18,Ladakh,1849,1282,9,558
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,42618,31835,1065,9718
21,Maharashtra,560126,390958,19063,150105
22,Manipur,4112,2295,13,1804
23,Meghalaya,1193,547,6,640
24,Mizoram,649,343,0,306
25,Nagaland,3168,1139,8,2021
26,Odisha,52653,37901,314,14438
27,Puducherry,6680,3828,102,2750
28,Punjab,27936,17839,706,9391
29,Rajasthan,57414,41819,833,14762
30,Sikkim,931,581,1,349
31,Tamil Nadu,320355,261459,5397,53499
32,Telangana,88396,64284,674,23438
33,Tripura,6767,5015,46,1706
34,Uttarakhand,11302,7014,143,4145
35,Uttar Pradesh,140775,88786,2280,49709
36,West Bengal,107323,78617,2259,26447
