ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,5039,4969,62,8
2,Andhra Pradesh,894044,884471,7191,2382
3,Arunachal Pradesh,16842,16784,56,2
4,Assam,218006,215235,1101,1670
5,Bihar,263659,261537,1561,561
6,Chandigarh,24667,22325,363,1979
7,Chhattisgarh,325678,312511,3962,9205
8,Dadra and Nagar Haveli and Daman and Diu,3485,3431,2,52
9,Delhi,648872,633975,10963,3934
10,Goa,56708,54873,818,1017
11,Gujarat,288649,276348,4454,7847
12,Haryana,280693,271894,3101,5698
13,Himachal Pradesh,60878,58472,1021,1385
14,Jammu and Kashmir,128679,125362,1981,1336
15,Jharkhand,121371,119478,1097,796
16,Karnataka,971647,944917,12444,14286
17,Kerala,1105467,1076571,4507,24389
18,Ladakh,9920,9707,130,83
19,Lakshadweep,691,581,1,109
20,Madhya Pradesh,277075,264575,3908,8592
21,Maharashtra,2504327,2234330,53457,216540
22,Manipur,29339,28933,373,33
23,Meghalaya,14016,13838,149,29
24,Mizoram,4451,4423,11,17
25,Nagaland,12225,12132,91,2
26,Odisha,338963,336206,1919,838
27,Puducherry,40433,39521,676,236
28,Punjab,215409,190399,6382,18628
29,Rajasthan,326026,319217,2803,4006
30,Sikkim,6206,6022,135,49
31,Tamil Nadu,868367,847139,12609,8619
32,Telangana,303867,299042,1674,3151
33,Tripura,33470,33044,392,34
34,Uttarakhand,98552,95954,1704,894
35,Uttar Pradesh,608076,595920,8760,3396
36,West Bengal,580999,567117,10308,3574
