ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2341096,2326363,14733,0
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746241,738201,8037,3
5,Bihar,855691,843376,12315,0
6,Chandigarh,100756,99570,1186,0
7,Chhattisgarh,1188585,1174378,14202,5
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2043160,2016451,26696,13
10,Goa,263668,259648,4014,6
11,Gujarat,1292573,1281458,11100,15
12,Haryana,1079175,1068387,10785,3
13,Himachal Pradesh,323107,318860,4246,1
14,Jammu and Kashmir,482189,477396,4793,0
15,Jharkhand,443861,438524,5337,0
16,Karnataka,4096988,4056554,40406,28
17,Kerala,6919782,6847312,72126,344
18,Ladakh,29683,29449,231,3
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056775,1045988,10786,1
21,Maharashtra,8177428,8028800,148602,26
22,Manipur,140039,137890,2149,0
23,Meghalaya,96994,95366,1628,0
24,Mizoram,239567,238833,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348639,1339420,9215,4
27,Puducherry,177774,175790,1982,2
28,Punjab,793924,773320,20593,11
29,Rajasthan,1327802,1318026,9746,30
30,Sikkim,44951,44449,501,1
31,Tamil Nadu,3611933,3573833,38086,14
32,Telangana,844885,840770,4111,4
33,Tripura,108576,107630,943,3
34,Uttarakhand,452745,444967,7778,0
35,Uttar Pradesh,2146083,2122344,23729,10
36,West Bengal,2127732,2106132,21558,42
