ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340673,2325940,14733,0
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746150,738115,8035,0
5,Bihar,855260,842945,12314,1
6,Chandigarh,100691,99506,1185,0
7,Chhattisgarh,1187691,1173499,14190,2
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2040815,2014145,26665,5
10,Goa,263329,259305,4014,10
11,Gujarat,1291363,1280276,11079,8
12,Haryana,1078884,1068106,10754,24
13,Himachal Pradesh,322859,318613,4241,5
14,Jammu and Kashmir,482021,477228,4792,1
15,Jharkhand,443825,438491,5334,0
16,Karnataka,4088688,4048325,40357,6
17,Kerala,6907095,6834137,71945,1013
18,Ladakh,29587,29356,231,0
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056351,1045565,10786,0
21,Maharashtra,8170101,8021475,148556,70
22,Manipur,140030,137879,2149,2
23,Meghalaya,96964,95334,1628,2
24,Mizoram,239555,238821,734,0
25,Nagaland,36031,35248,782,1
26,Odisha,1348298,1339068,9215,15
27,Puducherry,177545,175564,1981,0
28,Punjab,792406,773067,19338,1
29,Rajasthan,1326461,1316725,9736,0
30,Sikkim,44878,44372,500,6
31,Tamil Nadu,3610621,3572534,38081,6
32,Telangana,844385,840266,4111,8
33,Tripura,108405,107437,941,27
34,Uttarakhand,452560,444788,7768,4
35,Uttar Pradesh,2145409,2121640,23707,62
36,West Bengal,2125681,2103956,21552,173
