ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340672,2325939,14733,0
3,Arunachal Pradesh,67045,66748,296,1
4,Assam,746145,738108,8035,2
5,Bihar,855260,842940,12314,6
6,Chandigarh,100689,99502,1185,2
7,Chhattisgarh,1187681,1173489,14190,2
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2040772,2014102,26665,5
10,Goa,263303,259274,4014,15
11,Gujarat,1291353,1280263,11079,11
12,Haryana,1078874,1068094,10754,26
13,Himachal Pradesh,322820,318575,4240,5
14,Jammu and Kashmir,482017,477219,4792,6
15,Jharkhand,443824,438490,5334,0
16,Karnataka,4088622,4048248,40357,17
17,Kerala,6906981,6833984,71941,1056
18,Ladakh,29587,29355,231,1
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056351,1045561,10786,4
21,Maharashtra,8169821,8021167,148554,100
22,Manipur,139973,137806,2149,18
23,Meghalaya,96953,95324,1628,1
24,Mizoram,239543,238805,733,5
25,Nagaland,36029,35247,782,0
26,Odisha,1348214,1338991,9215,8
27,Puducherry,177542,175556,1981,5
28,Punjab,792397,773056,19338,3
29,Rajasthan,1326457,1316719,9736,2
30,Sikkim,44862,44356,500,6
31,Tamil Nadu,3610597,3572510,38080,7
32,Telangana,844357,840229,4111,17
33,Tripura,108319,107371,941,7
34,Uttarakhand,452540,444768,7768,4
35,Uttar Pradesh,2145403,2121622,23706,75
36,West Bengal,2125412,2103744,21552,116
