ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7546,7412,129,5
2,Andhra Pradesh,1983721,1950623,13549,19549
3,Arunachal Pradesh,50372,47520,246,2606
4,Assam,575220,558720,5404,11096
5,Bihar,725235,715303,9646,286
6,Chandigarh,61984,61146,811,27
7,Chhattisgarh,1003244,988004,13540,1700
8,Dadra and Nagar Haveli and Daman and Diu,10653,10643,4,6
9,Delhi,1436800,1411235,25067,498
10,Goa,171944,167884,3164,896
11,Gujarat,825064,814778,10077,209
12,Haryana,770091,759769,9650,672
13,Himachal Pradesh,208197,202576,3535,2086
14,Jammu and Kashmir,322658,316957,4390,1311
15,Jharkhand,347406,342074,5130,202
16,Karnataka,2919711,2859552,36817,23342
17,Kerala,3565574,3377691,17852,170031
18,Ladakh,20400,20121,207,72
19,Lakshadweep,10249,10145,50,54
20,Madhya Pradesh,791970,781307,10514,149
21,Maharashtra,6357833,6151956,134064,71813
22,Manipur,104791,96128,1657,7006
23,Meghalaya,69358,63450,1174,4734
24,Mizoram,45457,32854,169,12434
25,Nagaland,28709,26727,585,1397
26,Odisha,987956,971391,6501,10064
27,Puducherry,121665,119031,1800,834
28,Punjab,599514,582753,16320,441
29,Rajasthan,953840,944670,8954,216
30,Sikkim,27908,24822,355,2731
31,Tamil Nadu,2577237,2522470,34340,20427
32,Telangana,649859,637789,3828,8242
33,Tripura,80416,77601,771,2044
34,Uttarakhand,342423,334609,7368,446
35,Uttar Pradesh,1708793,1685449,22774,570
36,West Bengal,1534360,1505808,18240,10312
