ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10340,10152,129,59
2,Andhra Pradesh,2327662,2310215,14733,2714
3,Arunachal Pradesh,65034,64481,296,257
4,Assam,731662,718798,8006,4858
5,Bihar,839591,824942,12272,2377
6,Chandigarh,95046,93352,1165,529
7,Chhattisgarh,1159921,1142831,14047,3043
8,Dadra and Nagar Haveli and Daman and Diu,11512,11499,4,9
9,Delhi,1944978,1916642,26296,2040
10,Goa,250862,246295,3846,721
11,Gujarat,1244114,1228264,10954,4896
12,Haryana,1023257,1010474,10633,2150
13,Himachal Pradesh,291086,283999,4148,2939
14,Jammu and Kashmir,457517,451355,4760,1402
15,Jharkhand,438106,431714,5325,1067
16,Karnataka,3988579,3940831,40131,7617
17,Kerala,6697013,6604126,70295,22592
18,Ladakh,28670,28350,228,92
19,Lakshadweep,11412,11360,52,0
20,Madhya Pradesh,1047049,1035058,10746,1245
21,Maharashtra,8022781,7859960,148032,14789
22,Manipur,138123,135425,2122,576
23,Meghalaya,94409,92542,1595,272
24,Mizoram,231066,229475,706,885
25,Nagaland,35628,34789,764,75
26,Odisha,1300873,1286111,9130,5632
27,Puducherry,169141,165958,1963,1220
28,Punjab,768502,747101,17800,3601
29,Rajasthan,1291293,1280340,9574,1379
30,Sikkim,40235,39082,464,689
31,Tamil Nadu,3522142,3467283,38030,16829
32,Telangana,810976,802354,4111,4511
33,Tripura,103270,100440,924,1906
34,Uttarakhand,440063,431176,7702,1185
35,Uttar Pradesh,2097156,2071073,23554,2529
36,West Bengal,2074550,2024293,21288,28969
