ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10751,10622,129,0
2,Andhra Pradesh,2339096,2324360,14733,3
3,Arunachal Pradesh,66891,66595,296,0
4,Assam,746100,738065,8035,0
5,Bihar,851427,839121,12303,3
6,Chandigarh,99370,98185,1182,3
7,Chhattisgarh,1177804,1163650,14146,8
8,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,0
9,Delhi,2007605,1981063,26523,19
10,Goa,259167,255135,4013,19
11,Gujarat,1277848,1266666,11046,136
12,Haryana,1056770,1046017,10714,39
13,Himachal Pradesh,312820,308555,4213,52
14,Jammu and Kashmir,479513,474694,4785,34
15,Jharkhand,442579,437246,5331,2
16,Karnataka,4074536,4033770,40312,454
17,Kerala,6831358,6758303,71589,1466
18,Ladakh,29425,29192,231,2
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054978,1044174,10777,27
21,Maharashtra,8138129,7989286,148424,419
22,Manipur,139924,137775,2149,0
23,Meghalaya,96788,95163,1625,0
24,Mizoram,238969,238239,726,4
25,Nagaland,35988,35206,782,0
26,Odisha,1336717,1327437,9205,75
27,Puducherry,175872,173858,1975,39
28,Punjab,784498,765165,19289,44
29,Rajasthan,1315637,1305953,9656,28
30,Sikkim,44325,43825,500,0
31,Tamil Nadu,3595123,3556872,38049,202
32,Telangana,841897,837623,4111,163
33,Tripura,108034,107094,940,0
34,Uttarakhand,449488,441732,7753,3
35,Uttar Pradesh,2128222,2104558,23648,16
36,West Bengal,2118857,2097290,21533,34
